"","state","district_id","cand_id","incumbent","party","primary_votes","primary_percent","runoff_votes","runoff_percent","general_votes","general_percent","won","footnotes","cand_name","cand_ici","pty_cd","cand_pty_affiliation","ttl_receipts","trans_from_auth","ttl_disb","trans_to_auth","coh_bop","coh_cop","cand_contrib","cand_loans","other_loans","cand_loan_repay","other_loan_repay","debts_owed_by","ttl_indiv_contrib","cand_office_st","cand_office_district","other_pol_cmte_contrib","pol_pty_contrib","cvg_end_dt","indiv_refunds","cmte_refunds"
"786","NY","05","H6NY05069",FALSE,"DEM",1579,0.182860451650261,NA,NA,NA,NA,FALSE,NA,"MIRZA, ALI A","C",1,"DEM",33097.56,0,38973.4,0,0,13020.7,0,0,0,0,0,0,33097.56,"NY","05",0,0,2016-12-31,0,0
"787","NY","05","H8NY06048",TRUE,"WEP",NA,NA,NA,NA,1963,0.00839416214459511,TRUE,NA,"MEEKS, GREGORY W.","I",1,"DEM",990039.17,0,1031865.64,0,165427.26,123600.79,0,0,0,0,0,0,226597.38,"NY","05",759300,0,2016-12-31,0,0
"788","NY","05","H6NY05077",FALSE,"REP",NA,NA,NA,NA,26791,0.11456342232086,FALSE,NA,"O'REILLY, MICHAEL","C",2,"REP",47458,0,63494.17,0,0,-11036.04,11855,0,0,0,0,0,35603,"NY","05",0,0,2016-12-31,0,0
"789","NY","05","H6NY05077",FALSE,"CRV",NA,NA,NA,NA,3521,0.0150564670968514,FALSE,NA,"O'REILLY, MICHAEL","C",2,"REP",47458,0,63494.17,0,0,-11036.04,11855,0,0,0,0,0,35603,"NY","05",0,0,2016-12-31,0,0
"790","NY","06","H2NY06116",TRUE,"DEM",NA,NA,NA,NA,131463,0.693981513252707,TRUE,NA,"MENG, GRACE","I",1,"DEM",1257531.33,0,829336.66,0,639755.72,1067950.39,0,0,0,0,0,0,976304.64,"NY","06",279250,22.22,2016-12-31,200,2500
"791","NY","06","H2NY06116",TRUE,"WEP",NA,NA,NA,NA,5043,0.0266215495716163,TRUE,NA,"MENG, GRACE","I",1,"DEM",1257531.33,0,829336.66,0,639755.72,1067950.39,0,0,0,0,0,0,976304.64,"NY","06",279250,22.22,2016-12-31,200,2500
"792","NY","07","H2NY00010",TRUE,"DEM",10162,0.620504365878977,NA,NA,165819,0.87323713729001,TRUE,NA,"VELAZQUEZ, NYDIA M","I",1,"DEM",772106.48,0,942899.8,0,239719.87,68926.55,0,0,0,0,0,7736.52,316209.48,"NY","07",455000,0,2016-12-31,0,0
"793","NY","07","H6NY07149",FALSE,"DEM",4479,0.273493313793735,NA,NA,NA,NA,FALSE,NA,"LEE, YUNGMAN F","C",1,"DEM",419868.27,0,419868.27,0,0,0,0,0,0,0,0,0,416868.27,"NY","07",0,0,2016-12-31,0,0
"794","NY","07","H2NY00010",TRUE,"WEP",NA,NA,NA,NA,6327,0.0333192901153299,TRUE,NA,"VELAZQUEZ, NYDIA M","I",1,"DEM",772106.48,0,942899.8,0,239719.87,68926.55,0,0,0,0,0,7736.52,316209.48,"NY","07",455000,0,2016-12-31,0,0
"795","NY","08","H2NY10092",TRUE,"DEM",NA,NA,NA,NA,203235,0.88285122261656,TRUE,NA,"JEFFRIES, HAKEEM","I",1,"DEM",1294870.12,6937.42,791629.45,0,508364.19,1011604.86,0,0,0,0,0,0,720875.18,"NY","08",566064.92,0,2016-12-31,7010,0
"796","NY","08","H2NY10092",TRUE,"WF",NA,NA,NA,NA,11360,0.0493477495949227,TRUE,NA,"JEFFRIES, HAKEEM","I",1,"DEM",1294870.12,6937.42,791629.45,0,508364.19,1011604.86,0,0,0,0,0,0,720875.18,"NY","08",566064.92,0,2016-12-31,7010,0
"797","NY","09","H4NY11138",TRUE,"DEM",NA,NA,NA,NA,198886,0.856920041017863,TRUE,NA,"CLARKE, YVETTE D","I",1,"DEM",685410.46,0,719156.42,152400,118938.41,85192.45,0,0,0,0,0,77748.62,209216.31,"NY","09",474524.54,0,2016-12-31,2010,500
"798","NY","09","H4NY11138",TRUE,"WF",NA,NA,NA,NA,15303,0.0659344920592519,TRUE,NA,"CLARKE, YVETTE D","I",1,"DEM",685410.46,0,719156.42,152400,118938.41,85192.45,0,0,0,0,0,77748.62,209216.31,"NY","09",474524.54,0,2016-12-31,2010,500
"799","NY","10","H2NY17071",TRUE,"DEM",27270,0.894802467515422,NA,NA,180117,0.730623668999087,TRUE,NA,"NADLER, JERROLD L. MR.","I",1,"DEM",1611448.37,0,1249189.56,0,321502.57,683761.38,0,0,0,0,0,0,1081746.77,"NY","10",528820.03,0,2016-12-31,5000,0
"800","NY","10","H6NY10127",FALSE,"DEM",3206,0.105197532484578,NA,NA,NA,NA,FALSE,NA,"ROSENBERG, MIKHAIL OLIVER","C",1,"DEM",429359.88,0,429315.36,0,0,44.52,15152,351700,0,0,0,250000,62507.88,"NY","10",0,0,2016-12-31,0,0
"801","NY","10","H2NY17071",TRUE,"WF",NA,NA,NA,NA,10471,0.0424743940776798,TRUE,NA,"NADLER, JERROLD L. MR.","I",1,"DEM",1611448.37,0,1249189.56,0,321502.57,683761.38,0,0,0,0,0,0,1081746.77,"NY","10",528820.03,0,2016-12-31,5000,0
"802","NY","10","H2NY17071",TRUE,"WEP",NA,NA,NA,NA,1783,0.00723253219754589,TRUE,NA,"NADLER, JERROLD L. MR.","I",1,"DEM",1611448.37,0,1249189.56,0,321502.57,683761.38,0,0,0,0,0,0,1081746.77,"NY","10",528820.03,0,2016-12-31,5000,0
"803","NY","10","H6NY10119",FALSE,"REP",NA,NA,NA,NA,46275,0.187709157286279,FALSE,NA,"ROSENTHAL, PHILIP JEFFREY DR.","C",2,"REP",74397.61,0,68903.04,0,0,5494.57,2934.37,25000,0,0,0,37514.92,44463.24,"NY","10",2000,0,2016-12-31,0,0
"804","NY","10","H6NY10119",FALSE,"CRV",NA,NA,NA,NA,4646,0.0188459588277051,FALSE,NA,"ROSENTHAL, PHILIP JEFFREY DR.","C",2,"REP",74397.61,0,68903.04,0,0,5494.57,2934.37,25000,0,0,0,37514.92,44463.24,"NY","10",2000,0,2016-12-31,0,0
"805","NY","10","H6NY10119",FALSE,"IDP",NA,NA,NA,NA,2093,0.00849001115505527,FALSE,NA,"ROSENTHAL, PHILIP JEFFREY DR.","C",2,"REP",74397.61,0,68903.04,0,0,5494.57,2934.37,25000,0,0,0,37514.92,44463.24,"NY","10",2000,0,2016-12-31,0,0
"806","NY","10","H6NY10119",FALSE,"SID",NA,NA,NA,NA,843,0.00341953148767873,FALSE,NA,"ROSENTHAL, PHILIP JEFFREY DR.","C",2,"REP",74397.61,0,68903.04,0,0,5494.57,2934.37,25000,0,0,0,37514.92,44463.24,"NY","10",2000,0,2016-12-31,0,0
"807","NY","11","H6NY11174",TRUE,"REP",NA,NA,NA,NA,122606,0.527753027113814,TRUE,NA,"DONOVAN, DAN","I",2,"REP",1993452.67,75494.5,1807089.33,0,0,186363.34,0,0,0,0,0,0,1096196.3,"NY","11",799883.19,5000,2016-12-31,17125,5000
"808","NY","11","H6NY11174",TRUE,"CRV",NA,NA,NA,NA,12824,0.0552004373334711,TRUE,NA,"DONOVAN, DAN","I",2,"REP",1993452.67,75494.5,1807089.33,0,0,186363.34,0,0,0,0,0,0,1096196.3,"NY","11",799883.19,5000,2016-12-31,17125,5000
"809","NY","11","H6NY11174",TRUE,"IDP",NA,NA,NA,NA,5636,0.0242599551474924,TRUE,NA,"DONOVAN, DAN","I",2,"REP",1993452.67,75494.5,1807089.33,0,0,186363.34,0,0,0,0,0,0,1096196.3,"NY","11",799883.19,5000,2016-12-31,17125,5000
"810","NY","11","H6NY11174",TRUE,"REF",NA,NA,NA,NA,1868,0.00804073744065221,TRUE,NA,"DONOVAN, DAN","I",2,"REP",1993452.67,75494.5,1807089.33,0,0,186363.34,0,0,0,0,0,0,1096196.3,"NY","11",799883.19,5000,2016-12-31,17125,5000
"811","NY","11","H6NY11216",FALSE,"DEM",NA,NA,NA,NA,85257,0.366985627397048,FALSE,NA,"REICHARD, RICHARD","C",1,"DEM",32149.08,0,31961.94,0,0,187.14,0,0,0,0,0,0,25799.08,"NY","11",6350,0,2016-12-31,0,1000
"812","NY","12","H2NY14037",TRUE,"DEM",15101,0.901283199045061,NA,NA,230153,0.782644327390324,TRUE,NA,"MALONEY, CAROLYN B.","I",1,"DEM",1690309.28,0,1709742.28,0,476951.06,457518.06,0,0,0,0,0,0,891989.28,"NY","12",798320,0,2016-12-31,900,0
"813","NY","12","H6NY12131",FALSE,"DEM",1654,0.0987168009549388,NA,NA,NA,NA,FALSE,NA,"LINDNER, PETE","C",1,"DEM",6996.01,0,18634.21,0,0,-13884.02,0,4000,0,0,0,6600,2600,"NY","12",0,0,2016-10-18,0,0
"814","NY","12","H2NY14037",TRUE,"WF",NA,NA,NA,NA,14205,0.0483046611192535,TRUE,NA,"MALONEY, CAROLYN B.","I",1,"DEM",1690309.28,0,1709742.28,0,476951.06,457518.06,0,0,0,0,0,0,891989.28,"NY","12",798320,0,2016-12-31,900,0
"815","NY","13","H2NY13096",FALSE,"DEM",16377,0.359799635301096,NA,NA,207194,0.8864407432285,TRUE,NA,"ESPAILLAT, ADRIANO","O",1,"DEM",880354.79,0,848406.33,0,2647.37,34595.83,0,0,0,0,0,89186.6,676620.01,"NY","13",198035,0,2016-12-31,45390,0
"816","NY","13","H6NY13105",FALSE,"DEM",15528,0.341147263659732,NA,NA,NA,NA,FALSE,NA,"WRIGHT, KEITH L T","O",1,"DEM",942504.16,0,923258.43,0,0,19245.73,0,0,0,0,0,202337.72,830542.88,"NY","13",112650,0,2016-12-31,12095,450
"817","NY","13","H2NY15109",FALSE,"DEM",5003,0.109914976821847,NA,NA,NA,NA,FALSE,NA,"WILLIAMS, CLYDE EDWARD JR","O",1,"DEM",527951.27,0,527951.27,0,0,0,9025,0,0,0,0,0,514226.27,"NY","13",4700,0,2016-10-19,56600,0
"818","NY","13","H4NY15071",FALSE,"DEM",2986,0.0656018630401828,NA,NA,NA,NA,FALSE,NA,"POWELL, ADAM CLAYTON IV","O",1,"DEM",172865.78,0,219777.23,0,21347.9,0,0,0,0,0,0,22389.4,167174.18,"NY","13",5500,0,2016-12-31,3600,0
"819","NY","13","H6NY13162",FALSE,"DEM",2504,0.0550124129446141,NA,NA,NA,NA,FALSE,NA,"LINARES, GUILLERMO","O",1,"DEM",72679.2,0,78313.34,0,0,-5634.14,0,0,0,0,0,14720.79,72679.2,"NY","13",0,0,2016-11-28,0,0
"820","NY","13","H6NY13113",FALSE,"DEM",2341,0.0514313333479799,NA,NA,NA,NA,FALSE,NA,"COOK, SUZAN JOHNSON","O",1,"DEM",315943.05,0,315943.05,0,0,0,1635.6,58968,0,663.49,0,0,254672.88,"NY","13",0,0,2016-09-30,6450,0
"821","NY","13","H6NY13097",FALSE,"DEM",435,0.00955686886218336,NA,NA,NA,NA,FALSE,NA,"GALLAGHER, MICHAEL","O",1,"DEM",94776.28,0,89953.01,0,0,4823.27,5400,41012.19,0,0,0,41012.19,48364.09,"NY","13",0,0,2016-12-31,0,0
"822","NY","13","H6NY13170",FALSE,"TGP",NA,NA,NA,NA,1877,0.00803039313416361,FALSE,NA,"FENSTERMAKER, SCOTT LLOYD MR.","O",3,"N/A",28220,0,14082.5,0,3712.09,6515.77,0,24040,0,0,0,12000,4180,"NY","13",0,0,2016-09-30,0,0
"823","NY","13","H2NY13096",FALSE,"REF",1,0.5,NA,NA,NA,NA,FALSE,NA,"ESPAILLAT, ADRIANO","O",1,"DEM",880354.79,0,848406.33,0,2647.37,34595.83,0,0,0,0,0,89186.6,676620.01,"NY","13",198035,0,2016-12-31,45390,0
"824","NY","13","H2NY15109",FALSE,"REF",1,0.5,NA,NA,NA,NA,FALSE,NA,"WILLIAMS, CLYDE EDWARD JR","O",1,"DEM",527951.27,0,527951.27,0,0,0,9025,0,0,0,0,0,514226.27,"NY","13",4700,0,2016-10-19,56600,0
"825","NY","14","H8NY07046",TRUE,"DEM",NA,NA,NA,NA,138367,0.775934680327271,TRUE,NA,"CROWLEY, JOSEPH","I",1,"DEM",3023443.91,613872.71,3135513.46,0,1233425.45,1121355.9,0,0,0,0,0,0,722336.83,"NY","14",1650758.09,0,2016-12-31,8535,4325
"826","NY","14","H8NY07046",TRUE,"WEP",NA,NA,NA,NA,1903,0.010671646394464,TRUE,NA,"CROWLEY, JOSEPH","I",1,"DEM",3023443.91,613872.71,3135513.46,0,1233425.45,1121355.9,0,0,0,0,0,0,722336.83,"NY","14",1650758.09,0,2016-12-31,8535,4325
"827","NY","14","H8NY07046",TRUE,"WF",NA,NA,NA,NA,7317,0.0410322841136589,TRUE,NA,"CROWLEY, JOSEPH","I",1,"DEM",3023443.91,613872.71,3135513.46,0,1233425.45,1121355.9,0,0,0,0,0,0,722336.83,"NY","14",1650758.09,0,2016-12-31,8535,4325
"828","NY","14","H6NY14244",FALSE,"REP",NA,NA,NA,NA,26891,0.150799392114309,FALSE,NA,"SPOTORNO, FRANK","C",2,"REP",150224.1,0,96104.15,0,0,54119.71,1500,138500,0,0,0,138500,9550,"NY","14",0,150,2016-12-31,0,0
"829","NY","14","H6NY14244",FALSE,"CRV",NA,NA,NA,NA,3654,0.0204909069497485,FALSE,NA,"SPOTORNO, FRANK","C",2,"REP",150224.1,0,96104.15,0,0,54119.71,1500,138500,0,0,0,138500,9550,"NY","14",0,150,2016-12-31,0,0
"830","NY","15","H0NY18065",TRUE,"DEM",9334,0.892266513717618,NA,NA,165688,0.952032912730699,TRUE,NA,"SERRANO, JOSE E.","I",1,"DEM",276468.99,0,276835.84,0,43001.87,42635.02,0,0,0,0,0,0,73268.99,"NY","15",203200,0,2016-12-31,0,0
"831","NY","16","H8NY19058",TRUE,"DEM",NA,NA,NA,NA,198811,0.894618188363407,TRUE,NA,"ENGEL, ELIOT L. REP.","I",1,"DEM",1650684.82,0,1223216.42,0,273986.6,701455,0,0,0,0,0,0,1145912.27,"NY","16",504507.55,0,2016-12-31,1000,0
"832","NY","16","H8NY19058",TRUE,"WEP",NA,NA,NA,NA,2528,0.0113756018539351,TRUE,NA,"ENGEL, ELIOT L. REP.","I",1,"DEM",1650684.82,0,1223216.42,0,273986.6,701455,0,0,0,0,0,0,1145912.27,"NY","16",504507.55,0,2016-12-31,1000,0
"833","NY","16","H8NY19058",TRUE,"WF",NA,NA,NA,NA,8518,0.0383296584619538,TRUE,NA,"ENGEL, ELIOT L. REP.","I",1,"DEM",1650684.82,0,1223216.42,0,273986.6,701455,0,0,0,0,0,0,1145912.27,"NY","16",504507.55,0,2016-12-31,1000,0
"834","NY","16","H6NY16132",FALSE,"PCC",NA,NA,NA,NA,11825,0.053210637627683,FALSE,NA,"LAWRENCE, DERICKSON K","C",1,"DEM",49221.21,0,39151.3,0,7997,4882.66,32616.09,14000,0,0,0,0,2605.12,"NY","16",0,0,2016-10-19,0,0
"835","NY","17","H8NY20056",TRUE,"DEM",NA,NA,NA,NA,193819,0.894886534155182,TRUE,NA,"LOWEY, NITA M","I",1,"DEM",1711257.5,0,1260912.01,0,219372.22,669717.71,0,0,0,0,0,0,1238201.84,"NY","17",471950,0,2016-12-31,5000,0
"836","NY","17","H8NY20056",TRUE,"WEP",NA,NA,NA,NA,5005,0.0231087102061546,TRUE,NA,"LOWEY, NITA M","I",1,"DEM",1711257.5,0,1260912.01,0,219372.22,669717.71,0,0,0,0,0,0,1238201.84,"NY","17",471950,0,2016-12-31,5000,0
"837","NY","17","H8NY20056",TRUE,"WF",NA,NA,NA,NA,15706,0.0725165639356373,TRUE,NA,"LOWEY, NITA M","I",1,"DEM",1711257.5,0,1260912.01,0,219372.22,669717.71,0,0,0,0,0,0,1238201.84,"NY","17",471950,0,2016-12-31,5000,0
"838","NY","18","H2NY22139",TRUE,"DEM",NA,NA,NA,NA,140951,0.483492095071812,TRUE,NA,"MALONEY, SEAN PATRICK","I",1,"DEM",3612704.66,23242.27,1974901.69,25000,105742.61,1743545.58,0,0,0,0,0,903.66,2417334.68,"NY","18",1134498.31,6776.58,2016-12-31,13108.67,3500
"839","NY","18","H2NY22139",TRUE,"IDP",NA,NA,NA,NA,10356,0.0355232962984561,TRUE,NA,"MALONEY, SEAN PATRICK","I",1,"DEM",3612704.66,23242.27,1974901.69,25000,105742.61,1743545.58,0,0,0,0,0,903.66,2417334.68,"NY","18",1134498.31,6776.58,2016-12-31,13108.67,3500
"840","NY","18","H2NY22139",TRUE,"WEP",NA,NA,NA,NA,1982,0.00679868416990536,TRUE,NA,"MALONEY, SEAN PATRICK","I",1,"DEM",3612704.66,23242.27,1974901.69,25000,105742.61,1743545.58,0,0,0,0,0,903.66,2417334.68,"NY","18",1134498.31,6776.58,2016-12-31,13108.67,3500
"841","NY","18","H2NY22139",TRUE,"WF",NA,NA,NA,NA,8771,0.0300864070909384,TRUE,NA,"MALONEY, SEAN PATRICK","I",1,"DEM",3612704.66,23242.27,1974901.69,25000,105742.61,1743545.58,0,0,0,0,0,903.66,2417334.68,"NY","18",1134498.31,6776.58,2016-12-31,13108.67,3500
"842","NY","18","H6NY18203",FALSE,"REP",3574,0.570015948963317,NA,NA,111117,0.381155090266082,FALSE,NA,"OLIVA JR, PHIL","C",2,"REP",224658.09,0,224130.92,0,0,527.17,0,0,0,0,0,2700,207337.06,"NY","18",17320,0,2016-12-31,0,0
"843","NY","18","H6NY18195",FALSE,"REP",2696,0.429984051036683,NA,NA,NA,NA,FALSE,NA,"DEL VECCHIO, KENNETH","C",2,"REP",64506.68,0,64506.68,0,0,0,1691.68,46750,0,0,0,0,16065,"NY","18",0,0,2016-12-31,0,0
"844","NY","18","H6NY18203",FALSE,"CRV",NA,NA,NA,NA,16968,0.0582038713395329,FALSE,NA,"OLIVA JR, PHIL","C",2,"REP",224658.09,0,224130.92,0,0,527.17,0,0,0,0,0,2700,207337.06,"NY","18",17320,0,2016-12-31,0,0
"845","NY","18","H6NY18203",FALSE,"REF",NA,NA,NA,NA,1284,0.00440439479019096,FALSE,NA,"OLIVA JR, PHIL","C",2,"REP",224658.09,0,224130.92,0,0,527.17,0,0,0,0,0,2700,207337.06,"NY","18",17320,0,2016-12-31,0,0
"846","NY","19","H6NY19169",FALSE,"REP",10922,0.675239567233385,NA,NA,135905,0.44180368903886,TRUE,NA,"FASO, JOHN J. MR.","O",2,"REP",3025560.29,63522.44,2922131.3,0,0,103428.99,5,0,0,0,0,0,2437338.64,"NY","19",496156.06,22388.2,2016-12-31,12185,0
"847","NY","19","H6NY19193",FALSE,"REP",5253,0.324760432766615,NA,NA,NA,NA,FALSE,NA,"HEANEY, ANDREW","O",2,"REP",1990055.72,0,1989230.92,0,0,824.8,132006,474213,0,0,0,290323.65,1378378.24,"NY","19",3295,0,2016-12-31,154431.44,0
"848","NY","19","H6NY19169",FALSE,"CRV",NA,NA,NA,NA,21353,0.0694149160961465,TRUE,NA,"FASO, JOHN J. MR.","O",2,"REP",3025560.29,63522.44,2922131.3,0,0,103428.99,5,0,0,0,0,0,2437338.64,"NY","19",496156.06,22388.2,2016-12-31,12185,0
"849","NY","19","H6NY19169",FALSE,"IDP",NA,NA,NA,NA,8028,0.0260976418498508,TRUE,NA,"FASO, JOHN J. MR.","O",2,"REP",3025560.29,63522.44,2922131.3,0,0,103428.99,5,0,0,0,0,0,2437338.64,"NY","19",496156.06,22388.2,2016-12-31,12185,0
"850","NY","19","H6NY19169",FALSE,"REF",NA,NA,NA,NA,885,0.00287698219196786,TRUE,NA,"FASO, JOHN J. MR.","O",2,"REP",3025560.29,63522.44,2922131.3,0,0,103428.99,5,0,0,0,0,0,2437338.64,"NY","19",496156.06,22388.2,2016-12-31,12185,0
"851","NY","19","H6NY19243",FALSE,"DEM",13801,0.712787935130668,NA,NA,125956,0.409461207877405,FALSE,NA,"TEACHOUT, ZEPHYR","O",1,"DEM",5066156.72,9968.67,5031761.19,0,0,34395.53,0,0,0,0,0,0,4673321.91,"NY","19",370566.5,10594.64,2016-12-31,52735.03,0
"852","NY","19","H6NY19235",FALSE,"DEM",5561,0.287212064869332,NA,NA,NA,NA,FALSE,NA,"YANDIK, WILL","O",1,"DEM",435446.55,0,435446.55,0,0,0,0,0,0,0,0,0,431376.61,"NY","19",1000,0,2016-08-26,31880,0
"853","NY","19","H6NY19243",FALSE,"WF",NA,NA,NA,NA,15268,0.0496336317592827,FALSE,NA,"TEACHOUT, ZEPHYR","O",1,"DEM",5066156.72,9968.67,5031761.19,0,0,34395.53,0,0,0,0,0,0,4673321.91,"NY","19",370566.5,10594.64,2016-12-31,52735.03,0
"854","NY","20","H8NY21203",TRUE,"DEM",NA,NA,NA,NA,188426,0.600199401794616,TRUE,NA,"TONKO, PAUL DAVID","I",1,"DEM",1155680.62,0,1020207.57,35714.29,456698.26,592171.31,0,0,0,0,0,0,444915.45,"NY","20",706291.44,0,2016-12-31,768.56,0
"855","NY","20","H8NY21203",TRUE,"WF",NA,NA,NA,NA,10929,0.034812495421085,TRUE,NA,"TONKO, PAUL DAVID","I",1,"DEM",1155680.62,0,1020207.57,35714.29,456698.26,592171.31,0,0,0,0,0,0,444915.45,"NY","20",706291.44,0,2016-12-31,768.56,0
"856","NY","20","H8NY21203",TRUE,"IDP",NA,NA,NA,NA,10626,0.0338473397698279,TRUE,NA,"TONKO, PAUL DAVID","I",1,"DEM",1155680.62,0,1020207.57,35714.29,456698.26,592171.31,0,0,0,0,0,0,444915.45,"NY","20",706291.44,0,2016-12-31,768.56,0
"857","NY","20","H8NY21203",TRUE,"WEP",NA,NA,NA,NA,3037,0.00967385383784748,TRUE,NA,"TONKO, PAUL DAVID","I",1,"DEM",1155680.62,0,1020207.57,35714.29,456698.26,592171.31,0,0,0,0,0,0,444915.45,"NY","20",706291.44,0,2016-12-31,768.56,0
"858","NY","21","H4NY21079",TRUE,"REP",NA,NA,NA,NA,152597,0.55977124494692,TRUE,NA,"STEFANIK, ELISE M.","I",2,"REP",3150716.49,333937.96,2631084.99,3000,22557.71,542189.21,0,0,0,0,0,0,1355522.9,"NY","21",1447544.95,5000,2016-12-31,11618.3,0
"859","NY","21","H4NY21079",TRUE,"CRV",NA,NA,NA,NA,15526,0.0569539922085354,TRUE,NA,"STEFANIK, ELISE M.","I",2,"REP",3150716.49,333937.96,2631084.99,3000,22557.71,542189.21,0,0,0,0,0,0,1355522.9,"NY","21",1447544.95,5000,2016-12-31,11618.3,0
"860","NY","21","H4NY21079",TRUE,"IDP",NA,NA,NA,NA,8799,0.0322773526628174,TRUE,NA,"STEFANIK, ELISE M.","I",2,"REP",3150716.49,333937.96,2631084.99,3000,22557.71,542189.21,0,0,0,0,0,0,1355522.9,"NY","21",1447544.95,5000,2016-12-31,11618.3,0
"861","NY","21","H4NY21079",TRUE,"REF",NA,NA,NA,NA,964,0.00353623911432617,TRUE,NA,"STEFANIK, ELISE M.","I",2,"REP",3150716.49,333937.96,2631084.99,3000,22557.71,542189.21,0,0,0,0,0,0,1355522.9,"NY","21",1447544.95,5000,2016-12-31,11618.3,0
"862","NY","21","H6NY21132",FALSE,"DEM",NA,NA,NA,NA,75965,0.278662245145008,FALSE,NA,"DERRICK, WILLIAM MIKE","C",1,"DEM",1243257.67,0,1235847.75,0,0,7409.92,0,0,0,0,0,0,1067143.98,"NY","21",165470.38,6992.76,2016-12-31,1850,950
"863","NY","21","H6NY21132",FALSE,"WF",NA,NA,NA,NA,6196,0.0227287733945695,FALSE,NA,"DERRICK, WILLIAM MIKE","C",1,"DEM",1243257.67,0,1235847.75,0,0,7409.92,0,0,0,0,0,0,1067143.98,"NY","21",165470.38,6992.76,2016-12-31,1850,950
"864","NY","21","H4NY21111",FALSE,"GRE",NA,NA,NA,NA,12452,0.0456776446593252,FALSE,NA,"FUNICIELLO, MATTHEW J","C",3,"GRE",15063.37,0,15013.37,0,50,100,0,0,0,0,0,0,14563.37,"NY","21",0,500,2016-12-31,0,0
"865","NY","22","H4NY22051",FALSE,"REP",9549,0.410709677419355,NA,NA,113287,0.406730310091157,TRUE,NA,"TENNEY, CLAUDIA","O",2,"REP",971967.05,457.95,889095.44,0,4544.55,87416.16,0,60000,0,2000,0,237640.89,586674.1,"NY","22",319585,5250,2016-12-31,700,500
"866","NY","22","H6NY22114",FALSE,"REP",7985,0.343440860215054,NA,NA,NA,NA,FALSE,NA,"WELLS, STEVEN M","O",2,"REP",849874.39,0,846570.99,0,0,3303.4,0,362500,0,0,0,417886.3,448791.4,"NY","22",35200,0,2016-12-31,75100,2500
"867","NY","22","H6NY22098",FALSE,"REP",5716,0.245849462365591,NA,NA,NA,NA,FALSE,NA,"PHILLIPS, GEORGE KARL MR","O",2,"REP",253669.9,4950,253588.35,634,0,81.55,878,0,0,0,0,0,241684.29,"NY","22",6000,0,2016-12-31,35100,0
"868","NY","22","H4NY22051",FALSE,"CRV",NA,NA,NA,NA,16157,0.0580079057627338,TRUE,NA,"TENNEY, CLAUDIA","O",2,"REP",971967.05,457.95,889095.44,0,4544.55,87416.16,0,60000,0,2000,0,237640.89,586674.1,"NY","22",319585,5250,2016-12-31,700,500
"869","NY","22","H6NY22130",FALSE,"DEM",NA,NA,NA,NA,102734,0.368842247362053,FALSE,NA,"MYERS, KIM","O",1,"DEM",1667279.6,0,1660309.43,5500,0,6970.17,7692.16,540000,0,0,0,490000,657049.07,"NY","22",447482.09,9369.37,2016-12-31,1735,0
"870","NY","22","H6NY22130",FALSE,"WF",NA,NA,NA,NA,11532,0.0414029318101037,FALSE,NA,"MYERS, KIM","O",1,"DEM",1667279.6,0,1660309.43,5500,0,6970.17,7692.16,540000,0,0,0,490000,657049.07,"NY","22",447482.09,9369.37,2016-12-31,1735,0
"871","NY","22","H6NY22148",FALSE,"REF",21,0.75,NA,NA,24595,0.0883025587816078,FALSE,NA,"BABINEC, MARTIN","O",3,"IND",3015593.95,0,3015593.95,0,0,0,0,2990000,0,0,0,0,22273.57,"NY","22",0,0,2016-12-31,110,0
"872","NY","22","H4NY22051",FALSE,"REF",6,0.214285714285714,NA,NA,NA,NA,FALSE,NA,"TENNEY, CLAUDIA","O",2,"REP",971967.05,457.95,889095.44,0,4544.55,87416.16,0,60000,0,2000,0,237640.89,586674.1,"NY","22",319585,5250,2016-12-31,700,500
"873","NY","22","H6NY22098",FALSE,"REF",1,0.0357142857142857,NA,NA,NA,NA,FALSE,NA,"PHILLIPS, GEORGE KARL MR","O",2,"REP",253669.9,4950,253588.35,634,0,81.55,878,0,0,0,0,0,241684.29,"NY","22",6000,0,2016-12-31,35100,0
"874","NY","22","H6NY22148",FALSE,"UPJ",NA,NA,NA,NA,10043,0.0360570277635164,FALSE,NA,"BABINEC, MARTIN","O",3,"IND",3015593.95,0,3015593.95,0,0,0,0,2990000,0,0,0,0,22273.57,"NY","22",0,0,2016-12-31,110,0
"875","NY","23","H0NY29054",TRUE,"REP",NA,NA,NA,NA,136964,0.489620533719413,TRUE,NA,"REED, THOMAS W II","I",2,"REP",3120505.54,4851.75,3072933.93,0,85884.04,133455.65,0,0,0,0,0,0,1240383.24,"NY","23",1847081.23,17125,2016-12-31,6445,1000
"876","NY","23","H0NY29054",TRUE,"CRV",NA,NA,NA,NA,16420,0.0586984109961213,TRUE,NA,"REED, THOMAS W II","I",2,"REP",3120505.54,4851.75,3072933.93,0,85884.04,133455.65,0,0,0,0,0,0,1240383.24,"NY","23",1847081.23,17125,2016-12-31,6445,1000
"877","NY","23","H0NY29054",TRUE,"REF",NA,NA,NA,NA,876,0.00313153520295994,TRUE,NA,"REED, THOMAS W II","I",2,"REP",3120505.54,4851.75,3072933.93,0,85884.04,133455.65,0,0,0,0,0,0,1240383.24,"NY","23",1847081.23,17125,2016-12-31,6445,1000
