	Unnamed: 0	rate	views	length	ratings
5137	9928	2.8	9055	95	10
5138	9929	3.67	1517	280	6
5139	9930	3.5	6576	171	20
5140	9931	4.33	5494	225	24
5141	9932	3.57	2436	252	7
5142	9933	4.76	9312	131	17
5143	9934	0.0	55	103	0
5144	9935	0.0	394	602	0
5145	9936	2.78	17518	29	9
5146	9937	5.0	133	117	1
5147	9940	5.0	67	32	1
5148	9941	3.0	764	274	2
5149	9942	4.38	5273	216	24
5150	9943	0.0	16	59	0
5151	9944	0.0	126	57	0
5152	9945	5.0	595	132	20
5153	9946	0.0	581	210	0
5154	9947	5.0	142	242	1
5155	9950	5.0	42268	3	23
5156	9951	5.0	3652	17	6
5157	9952	5.0	5662	10	7
5158	9953	0.0	788	13	0
5159	9954	5.0	1105	3	3
5160	9957	4.0	2184	4	1
5161	9958	5.0	1282	9	1
5162	9959	5.0	1605	12	3
5163	9960	5.0	4694	9	11
5164	9961	5.0	4669	4	2
5165	9962	5.0	1113	10	6
5166	9965	5.0	1208	8	2
5167	9966	3.55	26149	2	40
5168	9967	5.0	1234	34	3
5169	9968	4.83	2570	11	6
5170	9969	5.0	2005	10	4
5171	9970	0.0	817	4	0
5172	9971	5.0	748	7	2
5173	9972	5.0	776	7	2
5174	9973	3.83	10550	73	30
5175	9974	5.0	1775	16	7
5176	9975	4.71	6738	36	14
5177	9976	5.0	718	10	5
5178	9977	5.0	4129	9	2
5179	9978	5.0	1364	9	3
5180	9979	4.83	15530	9	18
5181	9982	4.67	5732	11	6
5182	9983	0.0	1198	11	0
5183	9984	5.0	1696	13	3
5184	9985	4.75	821	24	4
5185	9986	5.0	5265	8	5
5186	9991	5.0	5165	30	10
5187	9992	4.71	10703	227	14
5188	9993	5.0	1311	14	7
5189	9994	5.0	387	8	6
5190	9995	5.0	929	12	2
5191	9998	5.0	2761	14	3
5192	9999	4.8	5363	10	5
5193	10000	5.0	3016	8	3
5194	10001	5.0	44418	11	63
5195	10002	5.0	4108	14	9
5196	10005	3.67	7046	7	3
5197	10008	4.2	2770	14	5
5198	10009	4.83	1568	64	6
5199	10012	5.0	1351	16	1
5200	10013	5.0	2692	26	4
5201	10014	5.0	1946	11	5
5202	10015	5.0	2125	19	1
5203	10016	5.0	11566	71	7
5204	10019	5.0	3186	3	4
5205	10020	5.0	6685	8	6
5206	10021	4.71	1875	299	7
5207	10022	4.94	20015	30	35
5208	10023	5.0	4041	11	8
5209	10024	5.0	952	42	3
5210	10025	5.0	1607	13	2
5211	10028	5.0	3727	5	1
5212	10029	0.0	1047	4	0
5213	10030	0.0	671	543	0
5214	10031	5.0	7086	8	8
5215	10032	3.75	4129	13	4
5216	10037	4.5	3276	6	6
5217	10042	4.6	1774	3	5
5218	10045	5.0	956	115	1
5219	10054	4.33	1880	5	3
5220	10069	5.0	2126	7	4
5221	10070	5.0	1613	4	3
5222	10071	5.0	2729	33	6
5223	10074	5.0	1616	11	1
5224	10075	4.8	2073	5	5
5225	10076	5.0	1093	6	6
5226	10077	5.0	423	4	2
5227	10078	5.0	10190	9	2
5228	10079	1.0	283	48	1
5229	10148	0.0	64	32	0
5230	10167	4.44	83667	372	545
5231	10168	4.79	44082	255	120
5232	10181	4.81	58312	519	88
5233	10182	5.0	4089	385	6
5234	10183	5.0	9474	55	1
5235	10184	5.0	6699	686	4
5236	10187	4.75	20491	122	20
5237	10190	5.0	3487	510	10
5238	10191	4.73	14151	205	15
5239	10192	4.44	4590	592	9
5240	10193	3.97	128076	84	59
5241	10194	0.0	742	157	0
5242	10195	5.0	3094	368	6
5243	10196	4.69	4081	598	13
5244	10197	5.0	798	191	5
5245	10198	4.75	661115	208	1316
5246	10199	5.0	343	133	6
5247	10200	5.0	184	187	3
5248	10201	0.0	96	220	0
5249	10202	5.0	1584	125	8
5250	10203	5.0	691	225	7
5251	10204	4.1	12331	60	10
5252	10205	5.0	173	109	1
5253	10206	5.0	229	227	1
5254	10207	0.0	113	82	0
5255	10208	2.94	5643	265	17
5256	10209	3.12	940	153	8
5257	10210	5.0	331	225	2
5258	10211	4.0	322	254	8
5259	10212	5.0	301	256	4
5260	10213	5.0	112	305	1
5261	10214	5.0	630	147	5
5262	10215	0.0	14	76	0
5263	10216	4.86	2683	438	7
5264	10217	4.75	88	196	8
5265	10218	0.0	63	143	0
5266	10219	5.0	89	185	4
5267	10220	4.5	91	306	2
5268	10221	4.0	1551	243	1
5269	10224	5.0	592	229	1
5270	10225	0.0	487	425	0
5271	10226	5.0	3619	330	2
5272	10227	2.93	6658	187	14
5273	10228	3.67	1031	313	3
5274	10229	0.0	409	344	0
5275	10230	4.95	14428	190	22
5276	10231	5.0	765	126	1
5277	10232	0.0	424	430	0
5278	10233	0.0	363	200	0
5279	10234	4.5	11955	383	8
5280	10235	0.0	468	503	0
5281	10236	0.0	598	162	0
5282	10237	3.0	1940	346	2
5283	10238	0.0	1516	428	0
5284	10239	4.18	28104	368	17
5285	10240	4.67	610	255	3
5286	10241	5.0	2142	493	5
5287	10244	5.0	930	297	1
5288	10249	0.0	497	147	0
5289	10250	0.0	291	21	0
5290	10251	0.0	459	101	0
5291	10252	0.0	213	106	0
5292	10253	0.0	106	8	0
5293	10256	0.0	550	363	0
5294	10259	5.0	10685	25	5
5295	10260	1.0	182	99	1
5296	10261	4.73	4521	188	15
5297	10262	0.0	515	67	0
5298	10263	5.0	4476	127	7
5299	10264	5.0	1732	116	4
5300	10265	4.33	11483	144	15
5301	10266	5.0	1856	287	5
5302	10267	4.11	7077	199	9
5303	10268	3.5	7982	220	6
5304	10269	4.0	1659	240	3
5305	10270	0.0	108	17	0
5306	10271	0.0	133	162	0
5307	10272	0.0	214	205	0
5308	10273	3.0	307	337	2
5309	10274	0.0	106	32	0
5310	10275	4.0	766	145	1
5311	10278	0.0	302	135	0
5312	10281	5.0	196	278	1
5313	10282	4.47	30915	506	30
5314	10283	4.64	6609	147	22
5315	10284	4.7	19293	132	27
5316	10285	4.86	18036	181	81
5317	10286	5.0	1228	235	2
5318	10287	5.0	1348	233	5
5319	10288	5.0	3126	448	3
5320	10289	4.98	26297	219	54
5321	10290	5.0	1557	223	5
5322	10291	5.0	3447	230	3
5323	10292	5.0	2685	134	8
5324	10293	4.8	23778	141	201
5325	10294	4.84	23809	319	82
5326	10295	4.71	4160	225	17
5327	10296	4.0	3738	64	7
5328	10297	4.94	5149	216	17
5329	10298	5.0	6734	51	10
5330	10299	4.77	6347	251	26
5331	10300	4.91	1443	414	11
5332	10301	4.76	9263	263	37
5333	10302	4.2	1079	174	15
5334	10303	4.74	6941	204	368
5335	10304	4.8	1299	145	30
5336	10305	5.0	792	398	3
5337	10306	0.0	83	224	0
5338	10307	4.92	21827	22	172
5339	10308	3.33	159	186	6
5340	10309	5.0	423	155	1
5341	10310	4.89	17952	253	89
5342	10311	5.0	368	220	3
5343	10312	4.67	296	231	3
5344	10313	0.0	42	169	0
5345	10314	4.12	1748	63	8
5346	10315	3.56	7184	282	9
5347	10316	5.0	82	345	1
5348	10319	0.0	71	102	0
5349	10320	5.0	85	38	1
5350	10327	5.0	61	196	3
5351	10328	0.0	28	75	0
5352	10329	1.0	515	29	1
5353	10330	4.58	925	378	19
5354	10331	4.45	908	196	20
5355	10332	4.81	4984	520	31
5356	10339	4.22	1031	297	9
5357	10340	4.53	1824	185	17
5358	10341	4.69	2182	106	26
5359	10342	0.0	87	244	0
5360	10347	4.17	6709	121	6
5361	10348	3.0	447	32	2
5362	10349	4.77	481	178	13
5363	10350	4.88	3058	48	24
5364	10357	5.0	704	302	3
5365	10362	5.0	334	142	2
5366	10363	5.0	4064	598	6
5367	10370	5.0	1696	134	1
5368	10373	5.0	112	644	1
5369	10374	0.0	1676	322	0
5370	10451	4.92	4292	294	40
5371	10454	4.25	851	62	4
5372	10537	4.83	529	528	6
5373	10572	5.0	3383	291	6
5374	10583	4.96	16529	539	51
5375	10640	0.0	550	89	0
5376	10645	0.0	49	14	0
5377	10676	5.0	1786	557	2
5378	10681	0.0	63	109	0
5379	10682	4.75	3585	252	4
5380	10683	5.0	2149	77	3
5381	10684	4.8	3277	37	10
5382	10685	0.0	16	82	0
5383	10688	4.62	2072	184	16
5384	10689	5.0	6441	419	6
5385	10690	4.86	23261	134	442
5386	10693	4.5	5523	311	10
5387	10726	0.0	167	629	0
5388	10739	5.0	76	586	1
5389	10746	3.0	1453	23	2
5390	10751	5.0	23041	183	25
5391	10752	4.88	6752	63	8
5392	10755	5.0	19965	57	17
5393	10764	4.53	34239	173	83
5394	10769	4.64	14154	243	11
5395	10778	5.0	10379	323	5
5396	10779	5.0	3748	229	5
5397	10780	5.0	7299	279	6
5398	10781	4.62	12307	256	16
5399	10782	4.0	10260	350	8
5400	10783	5.0	13506	242	3
5401	10784	4.6	6372	239	5
5402	10785	4.2	20313	262	5
5403	10786	0.0	583	289	0
5404	10787	5.0	8223	281	11
5405	10788	4.93	12280	272	14
5406	10789	4.67	5343	260	3
5407	10790	5.0	10976	247	15
5408	10791	0.0	1154	287	0
5409	10792	3.0	694	244	1
5410	10793	3.0	1716	308	2
5411	10794	4.6	6937	284	5
5412	10797	5.0	2581	30	1
5413	10798	5.0	42826	258	10
5414	10799	3.67	2877	190	3
5415	10800	5.0	6174	248	1
5416	10801	4.82	300499	260	144
5417	10804	0.0	1132	109	0
5418	10805	5.0	12462	310	10
5419	10806	4.79	33350	287	24
5420	10807	5.0	5575	150	4
5421	10808	5.0	22704	566	7
5422	10811	5.0	15172	364	5
5423	10812	5.0	965	263	1
5424	10813	5.0	3722	180	4
5425	10814	5.0	6526	317	5
5426	10815	5.0	11030	297	12
5427	10816	4.0	8763	110	4
5428	10817	4.83	3522	288	6
5429	10818	5.0	6008	309	3
5430	10819	4.75	11344	364	4
5431	10820	0.0	507	304	0
5432	10821	5.0	8042	315	1
5433	10822	5.0	8140	287	1
5434	10823	0.0	1585	214	0
5435	10824	5.0	4348	216	2
5436	10827	0.0	162	331	0
5437	10828	5.0	1022	240	1
5438	10831	5.0	10377	146	1
5439	10832	5.0	1874	17	2
5440	10833	0.0	3111	63	0
5441	10834	4.12	37390	28	17
5442	10835	0.0	604	368	0
5443	10836	4.0	5607	113	1
5444	10837	0.0	1266	449	0
5445	10838	3.0	4336	20	1
5446	10839	0.0	422	622	0
5447	10840	5.0	30305	254	2
5448	10841	0.0	710	236	0
5449	10842	0.0	1206	194	0
5450	10843	0.0	5293	27	0
5451	10844	5.0	4154	114	6
5452	10845	5.0	1259	246	2
5453	10846	4.36	6964	72	33
5454	10847	5.0	556	255	1
5455	10848	3.86	144	174	7
5456	10849	2.43	1539	248	14
5457	10850	0.0	37	271	0
5458	10851	5.0	79	166	1
5459	10852	5.0	37	309	1
5460	10853	5.0	20	256	1
5461	10854	5.0	438	55	4
5462	10855	0.0	32	199	0
5463	10856	5.0	48	310	1
5464	10857	5.0	26	312	1
5465	10858	0.0	36	246	0
5466	10859	0.0	7	252	0
5467	10860	4.7	6022	227	33
5468	10861	4.5	975	261	16
5469	10862	5.0	2219	206	5
5470	10863	4.84	21175	181	126
5471	10864	4.73	7494	254	26
5472	10865	4.8	1397	250	10
5473	10868	0.0	595	242	0
5474	10871	4.42	29542	306	107
5475	10874	4.96	9592	210	53
5476	10885	4.35	3222	39	20
5477	10886	2.48	2492	252	31
5478	10887	4.92	1365	248	12
5479	10888	3.95	2885	217	22
5480	10889	4.29	1471	246	7
5481	10890	4.75	1796	321	32
5482	10891	5.0	906	201	15
5483	10892	4.74	27932	279	173
5484	10895	3.22	1033	244	9
5485	10896	3.81	3304	256	16
5486	10897	0.0	99	261	0
5487	10898	4.8	744	248	5
5488	10899	4.8	896	248	5
5489	10904	4.75	10628	248	101
5490	10905	4.65	12567	243	93
5491	10906	5.0	617	126	2
5492	10907	4.4	6725	271	5
5493	10908	5.0	314	327	2
5494	10909	5.0	344	363	1
5495	10910	0.0	72	138	0
5496	10911	4.82	30684	213	33
5497	10912	0.0	700	298	0
5498	10917	0.0	20	156	0
5499	10926	4.0	36096	93	4
5500	10927	5.0	6637	256	6
5501	10930	4.0	15723	7	1
5502	10935	0.0	705	21	0
5503	10940	4.75	3736	234	4
5504	10945	5.0	279	193	1
5505	10946	5.0	1044	129	5
5506	10947	5.0	273	160	1
5507	10948	5.0	9859	263	12
5508	10951	4.5	9063	186	12
5509	10952	5.0	13	120	1
5510	10953	5.0	400	348	6
5511	10960	4.75	211826	272	157
5512	10961	5.0	242	127	2
5513	10966	3.5	682	293	2
5514	10969	4.75	572812	132	122
5515	10970	5.0	15082	104	2
5516	10971	4.89	8499	367	19
5517	10972	4.5	3823	193	2
5518	10973	5.0	146	293	4
5519	10974	5.0	138	387	3
5520	10975	5.0	135	532	3
5521	10976	4.33	222	290	6
5522	10977	5.0	52	280	1
5523	10978	4.15	6621	434	20
5524	10981	3.0	139	239	2
5525	10982	4.0	1007	290	4
5526	10983	4.88	15889	339	40
5527	10984	5.0	377	189	2
5528	10985	4.67	23394	169	12
5529	10986	5.0	483	84	1
5530	10987	5.0	1896	106	1
5531	10990	4.67	8205	171	9
5532	10993	5.0	109	329	1
5533	10994	5.0	3400	249	8
5534	10995	5.0	8257	255	12
5535	10996	4.57	2454	311	7
5536	10997	5.0	2567	272	5
5537	10998	4.92	21505	303	38
5538	10999	5.0	1380	170	1
5539	11000	5.0	2905	276	7
5540	11001	5.0	2054	293	4
5541	11002	4.64	9220	390	11
5542	11003	5.0	1806	256	5
5543	11004	5.0	1635	236	3
5544	11005	5.0	2463	253	7
5545	11006	5.0	1880	276	6
5546	11007	4.78	2552	243	9
5547	11008	4.88	4193	209	8
5548	11009	5.0	4404	306	5
5549	11010	5.0	889	261	2
5550	11011	5.0	1506	272	2
5551	11012	5.0	2707	159	7
5552	11013	3.67	3945	248	12
5553	11014	4.95	10131	179	19
5554	11015	5.0	644	233	2
5555	11016	4.96	8752	196	23
5556	11017	4.75	14660	261	16
5557	11018	4.25	8752	202	8
5558	11019	3.7	5557	165	10
5559	11020	4.75	8039	176	12
5560	11021	5.0	1707	144	3
5561	11024	4.79	30964	247	39
5562	11027	5.0	1394	288	1
5563	11028	5.0	1661	179	5
5564	11029	4.78	3519	160	9
5565	11030	3.67	1224	225	3
5566	11031	5.0	1393	300	3
5567	11032	4.5	4884	177	8
5568	11033	4.92	7458	202	12
5569	11034	4.84	450006	318	715
5570	11035	4.5	2889	235	4
5571	11036	4.0	6253	32	4
5572	11039	4.96	23351	236	71
5573	11040	4.75	3540	199	4
5574	11041	4.86	98688	284	28
5575	11042	4.94	84089	192	115
5576	11043	5.0	835	247	1
5577	11044	0.0	368	198	0
5578	11045	5.0	4465	210	7
5579	11046	5.0	1011	62	2
5580	11047	4.4	4598	247	10
5581	11048	4.0	3209	232	1
5582	11049	3.88	8575	364	8
5583	11050	5.0	11035	208	10
5584	11051	5.0	418	214	2
5585	11052	4.62	6987	248	16
5586	11053	4.88	25144	331	25
5587	11056	5.0	8887	252	8
5588	11057	4.87	364513	285	215
5589	11058	5.0	4569	366	5
5590	11059	5.0	9314	243	6
5591	11060	4.65	33258	190	17
5592	11061	4.88	5216	250	8
5593	11064	4.94	16023	231	18
5594	11065	4.33	5197	289	6
5595	11066	5.0	1224	305	2
5596	11067	4.78	6026	273	9
5597	11068	4.82	10537	189	34
5598	11069	4.95	1078	293	21
5599	11070	5.0	910	179	4
5600	11071	4.91	38427	266	56
5601	11072	0.0	132	335	0
5602	11073	4.67	4590	319	12
5603	11074	4.81	21226	231	48
5604	11075	4.57	7527	291	47
5605	11076	0.0	115	264	0
5606	11077	3.5	2256	274	4
5607	11078	4.86	3008	373	14
5608	11079	4.46	2377	310	24
5609	11080	0.0	356	278	0
5610	11081	4.93	6929	267	15
5611	11082	4.43	1128	278	7
5612	11083	5.0	2277	256	3
5613	11084	4.0	2846	163	2
5614	11085	4.86	16543	294	37
5615	11086	5.0	10056	289	6
5616	11087	4.86	5997	271	7
5617	11088	4.75	90879	259	61
5618	11091	4.98	42968	266	49
5619	11092	4.8	4722	263	5
5620	11093	5.0	407	272	1
5621	11094	4.84	11164	276	31
5622	11095	2.71	6452	24	7
5623	11096	4.68	18849	412	22
5624	11097	4.31	25619	476	16
5625	11098	5.0	25168	388	20
5626	11099	4.12	46872	119	16
5627	11100	4.68	43049	579	44
5628	11101	1.0	2350	143	1
5629	11102	5.0	1245	34	1
5630	11103	4.39	12174	599	18
5631	11104	5.0	2789	211	4
5632	11109	4.61	55741	275	38
5633	11110	5.0	16196	221	9
5634	11113	3.0	10391	140	5
5635	11120	5.0	165	291	1
5636	11121	5.0	69	242	1
5637	11122	4.58	4208	277	12
5638	11123	4.88	43554	298	99
5639	11124	4.94	35260	458	102
5640	11125	5.0	10161	250	32
5641	11126	4.89	51924	350	132
5642	11127	5.0	7151	190	22
5643	11128	5.0	9497	269	44
5644	11129	4.32	19992	232	25
5645	11130	4.9	4038	326	10
5646	11131	4.83	34373	244	46
5647	11132	4.95	37660	264	61
5648	11133	4.75	39571	266	40
5649	11134	4.88	105697	272	263
5650	11135	4.2	4476	260	5
5651	11164	5.0	4110	257	5
5652	11167	0.0	427	521	0
5653	11168	2.67	1734	28	3
5654	11169	4.54	2715	431	13
5655	11170	0.0	2345	114	0
5656	11171	4.67	8694	320	12
5657	11172	5.0	2788	249	8
5658	11173	5.0	4905	259	11
5659	11174	5.0	3159	272	10
5660	11175	5.0	1606	193	2
5661	11176	4.0	347	179	1
5662	11181	5.0	1501	205	3
5663	11182	4.2	3069	140	5
5664	11183	4.11	2290	231	9
5665	11184	3.67	4812	259	3
5666	11185	0.0	1094	123	0
5667	11186	4.54	18354	575	26
5668	11187	4.74	22507	325	34
5669	11188	0.0	381	221	0
5670	11189	4.67	1053	215	3
5671	11190	3.14	5722	383	7
5672	11191	4.89	17332	319	61
5673	11192	4.73	543672	194	456
5674	11193	5.0	3517	256	6
5675	11194	5.0	839	284	1
5676	11195	5.0	757	448	3
5677	11196	4.44	11201	393	9
5678	11201	1.0	347	220	1
5679	11202	0.0	139	30	0
5680	11205	0.0	236	50	0
5681	11210	0.0	182	19	0
5682	11211	0.0	379	194	0
5683	11214	0.0	365	49	0
5684	11215	0.0	111	20	0
5685	11254	3.0	243	575	1
5686	11255	5.0	73	575	1
5687	11258	5.0	55	55	1
5688	11259	0.0	54	420	0
5689	11266	5.0	30	22	1
5690	11273	4.91	23516	144	44
5691	11274	0.0	26	31	0
5692	11293	5.0	495	63	3
5693	11308	4.0	4837	22	5
5694	11343	3.85	28321	218	47
5695	11348	4.0	505	228	1
5696	11349	5.0	2002	181	5
5697	11350	4.8	7442	658	15
5698	11351	0.0	35	483	0
5699	11352	5.0	900	93	3
5700	11355	5.0	1040	254	3
5701	11356	5.0	652	9	1
5702	11357	4.88	5251	244	8
5703	11360	4.9	6322	47	20
5704	11361	4.71	1880	199	14
5705	11362	5.0	2996	134	10
5706	11363	5.0	1196	211	1
5707	11364	1.0	1632	16	2
5708	11365	1.0	1304	4	1
5709	11366	0.0	62	363	0
5710	11367	4.45	32585	171	78
5711	11392	5.0	1116	452	5
5712	11395	5.0	1945	150	11
5713	11397	4.81	15386	285	21
5714	11398	4.17	414	451	6
5715	11399	4.85	9370	318	81
5716	11400	4.93	10649	413	98
5717	11401	5.0	5635	205	17
5718	11402	5.0	4059	214	36
5719	11403	4.91	4459	578	44
5720	11404	3.33	691	261	3
5721	11405	0.0	29	66	0
5722	11406	0.0	45	7	0
5723	11411	0.0	33	92	0
5724	11412	4.0	20	126	1
5725	11413	3.89	22266	95	18
5726	11418	0.0	297	377	0
5727	11429	4.0	1360	163	4
5728	11430	0.0	28	46	0
5729	11431	5.0	70	203	2
5730	11434	0.0	40	252	0
5731	11435	5.0	139	370	1
5732	11436	0.0	21	139	0
5733	11437	5.0	44	99	2
5734	11438	3.0	252	185	2
5735	11439	0.0	70	52	0
5736	11450	3.0	96	96	2
5737	11453	3.0	2922	56	2
5738	11454	3.0	1127	69	1
5739	11457	3.0	10764	45	1
5740	11458	2.33	125	80	3
5741	11459	1.25	2846	242	16
5742	11460	1.0	179	60	1
5743	11461	5.0	648	21	1
5744	11462	4.0	3303	112	15
5745	11463	5.0	115	332	1
5746	11464	3.21	6158	95	14
5747	11467	3.25	3280	48	4
5748	11468	0.0	301	24	0
5749	11471	4.0	3219	56	7
5750	11472	1.96	31575	48	23
5751	11473	1.77	8115	8	22
5752	11476	3.0	1106	165	2
5753	11477	3.45	23152	185	22
5754	11478	2.86	2368	203	7
5755	11503	3.5	3463	457	22
5756	11504	5.0	2439	161	13
5757	11505	2.33	503	42	3
5758	11514	5.0	69	143	1
5759	11519	4.95	11536	408	88
5760	11522	4.94	6149	118	89
5761	11531	5.0	2213	192	5
5762	11532	5.0	3942	39	1
5763	11537	5.0	8141	128	5
5764	11546	0.0	754	60	0
5765	11547	4.0	338	25	1
5766	11548	4.33	595	70	3
5767	11549	4.62	4351	58	8
5768	11552	0.0	213	62	0
5769	11553	4.75	767	243	4
5770	11554	4.23	117014	124	43
5771	11555	4.58	17325	39	19
5772	11556	0.0	427	18	0
5773	11557	5.0	7445	117	1
5774	11558	0.0	49	302	0
5775	11561	4.5	441	235	2
5776	11564	3.5	1211	160	4
5777	11571	0.0	1833	55	0
5778	11572	0.0	169	39	0
5779	11577	4.82	953	176	17
5780	11582	0.0	27	148	0
5781	11589	2.75	705	43	4
5782	11590	4.0	423	73	1
5783	11593	0.0	47	33	0
5784	11594	4.85	56088	244	111
5785	11595	4.66	21283	267	38
5786	11596	4.65	21542	186	31
5787	11597	4.63	17531	481	43
5788	11598	5.0	2876	278	3
5789	11599	5.0	9507	100	5
5790	11600	4.9	4205	395	10
5791	11601	5.0	3983	215	4
5792	11602	4.56	15771	336	39
5793	11603	5.0	1280	368	5
5794	11604	5.0	5700	388	4
5795	11605	5.0	2308	283	6
5796	11606	5.0	914	407	1
5797	11607	4.9	26353	198	51
5798	11608	5.0	2351	393	7
5799	11609	5.0	1975	356	5
5800	11610	4.75	3409	359	12
5801	11611	5.0	1400	38	4
5802	11612	5.0	1563	508	5
5803	11613	5.0	204	304	1
5804	11614	4.75	5657	199	4
5805	11615	4.0	935	330	2
5806	11616	4.0	11331	196	3
5807	11617	4.67	14004	140	12
5808	11618	0.0	6945	27	0
5809	11619	2.0	9739	194	4
5810	11620	4.88	24557	126	25
5811	11623	5.0	1647	328	3
5812	11624	3.0	1334	164	2
5813	11625	4.96	37371	416	46
5814	11626	4.0	545	168	1
5815	11627	0.0	1459	13	0
5816	11628	4.81	35714	417	32
5817	11629	4.38	7641	118	8
5818	11630	4.8	8648	385	10
5819	11631	4.58	24123	206	38
5820	11632	4.85	3396	339	13
5821	11633	5.0	2717	273	6
5822	11634	4.84	15781	314	25
5823	11635	5.0	5732	312	17
5824	11636	4.64	3983	329	14
5825	11637	4.9	4394	324	10
5826	11638	4.79	3681	289	14
5827	11639	5.0	3176	397	6
5828	11640	5.0	3064	154	9
5829	11641	3.67	2543	426	6
5830	11642	4.8	3433	322	5
5831	11643	5.0	1506	83	1
5832	11644	4.91	9898	374	23
5833	11645	5.0	6394	171	10
5834	11646	4.67	1921	178	3
5835	11647	0.0	1260	7	0
5836	11648	4.67	1302	180	3
5837	11649	4.0	1269	160	5
5838	11650	5.0	2109	113	4
5839	11651	5.0	1330	43	2
5840	11652	2.56	3379	464	9
5841	11653	4.0	2102	351	9
5842	11654	3.0	268	61	1
5843	11655	4.57	24453	91	23
5844	11656	5.0	619	207	2
5845	11657	4.6	3713	195	5
5846	11658	4.89	98036	212	171
5847	11659	4.25	2679	218	8
5848	11662	5.0	2808	142	5
5849	11663	4.25	7325	20	4
5850	11664	4.4	1908	131	5
5851	11665	4.75	1753	183	8
5852	11666	4.86	5021	485	7
5853	11667	5.0	582	177	1
5854	11668	4.2	1201	17	5
5855	11669	3.67	2451	24	3
5856	11670	5.0	482	197	2
5857	11671	4.5	1900	204	2
5858	11672	0.0	947	133	0
5859	11673	5.0	1276	47	1
5860	11674	5.0	687	65	2
5861	11675	4.67	1000	122	3
5862	11676	4.0	601	245	2
5863	11677	5.0	569	35	1
5864	11684	5.0	840	600	1
5865	11699	0.0	955	307	0
5866	11704	1.73	10090	19	11
5867	11709	3.0	8065	24	8
5868	11710	4.2	20289	73	10
5869	11735	5.0	174	264	2
5870	11736	4.8	26080	290	10
5871	11743	4.63	17693	214	30
5872	11748	5.0	2385	155	2
5873	11749	0.0	4496	305	0
5874	11752	5.0	113	204	2
5875	11753	3.0	655	241	2
5876	11754	5.0	7293	160	9
5877	11759	0.0	164	17	0
5878	11760	4.0	289	98	1
5879	11781	4.0	326	42	1
5880	11784	5.0	734	80	1
5881	11801	0.0	89	24	0
5882	11802	4.09	5433	41	11
5883	11823	0.0	891	20	0
5884	11824	0.0	333	23	0
5885	11825	0.0	1039	18	0
5886	11826	4.71	13022	141	17
5887	11829	4.67	7289	152	18
5888	11830	4.25	8106	100	12
5889	11831	5.0	3093	73	4
5890	11832	4.13	10956	135	15
5891	11833	4.7	14516	121	27
5892	11834	4.8	6527	146	10
5893	11835	3.4	8636	123	5
5894	11836	4.21	12720	138	14
5895	11837	4.75	2301	260	4
5896	11838	5.0	4303	103	1
5897	11839	4.86	7527	257	7
5898	11840	4.97	48743	319	39
5899	11841	5.0	2894	61	2
5900	11842	4.64	57515	298	56
5901	11843	5.0	2553	150	1
5902	11844	4.91	6966	264	11
5903	11845	4.44	112150	99	120
5904	11846	5.0	1934	206	1
5905	11847	4.75	6584	310	8
5906	11848	4.93	16045	221	15
5907	11849	3.67	1943	284	3
5908	11850	5.0	3219	283	3
5909	11851	5.0	3344	286	3
5910	11852	5.0	1595	299	3
5911	11853	5.0	2584	252	1
5912	11854	3.83	2838	357	6
5913	11855	5.0	1889	77	1
5914	11856	0.0	1441	215	0
5915	11859	5.0	1041	93	2
5916	11860	5.0	993	159	1
5917	11861	3.0	951	223	2
5918	11862	0.0	769	109	0
5919	11863	5.0	2838	247	2
5920	11864	5.0	2589	318	1
5921	11865	5.0	1724	59	4
5922	11866	5.0	1314	155	8
5923	11867	5.0	1249	78	3
5924	11868	5.0	1061	178	4
5925	11869	5.0	814	143	1
5926	11870	5.0	783	133	2
5927	11871	4.8	6596	305	10
5928	11872	5.0	1544	163	1
5929	11873	4.2	4353	223	5
5930	11874	5.0	1045	404	1
5931	11877	4.86	21318	94	22
5932	11882	4.96	12471	367	27
5933	11887	5.0	374	52	2
5934	11888	4.17	846	246	6
5935	11889	5.0	1987	639	50
5936	11890	5.0	205	103	3
5937	11891	1.0	3495	215	1
5938	11892	4.74	52214	195	34
5939	11893	3.83	21091	237	6
5940	11894	4.0	13106	401	5
5941	11895	4.84	31120	281	32
5942	11896	4.9	103101	481	77
5943	11899	4.5	29947	28	6
5944	11900	5.0	7201	394	1
5945	11901	4.88	10343	418	24
5946	11902	5.0	22268	14	4
5947	11903	5.0	4184	192	3
5948	11904	5.0	2950	87	3
5949	11905	0.0	1320	273	0
5950	11906	5.0	1417	240	5
5951	11907	3.86	4006	282	7
5952	11908	4.29	9173	196	7
5953	11909	5.0	7064	30	5
5954	11910	5.0	8468	29	2
5955	11911	5.0	8127	180	11
5956	11912	5.0	3084	29	3
5957	11913	5.0	3732	60	1
5958	11918	5.0	7148	29	3
5959	11919	5.0	1895	29	1
5960	11920	1.0	2109	29	1
5961	11921	5.0	5048	29	7
5962	11922	5.0	2811	30	1
5963	11923	5.0	3061	29	1
5964	11926	4.8	12187	30	10
5965	11927	4.71	17954	14	7
5966	11928	5.0	1124	14	2
5967	11929	5.0	849	302	1
5968	11930	5.0	461	215	1
5969	11931	0.0	458	266	0
5970	11932	5.0	422	238	1
5971	11933	5.0	1309	274	2
5972	11934	0.0	420	121	0
5973	11935	5.0	418	365	2
