"","rate","views","length","ratings"
"5972",4.77,25565,342,86
"5973",5,889,450,2
"5974",4.67,613,328,3
"5975",5,4727,381,18
"5976",4.28,3738,559,18
"5977",4.81,4346,564,21
"5978",4,533,381,1
"5979",4.91,15291,272,46
"5980",3.5,740,243,2
"5981",4.78,10307,103,23
"5982",2.9,2842,31,10
"5983",5,1500,182,5
"5984",5,2202,324,5
"5985",5,530,548,2
"5986",4.39,3803,328,23
"5987",4.55,1849,259,11
"5988",3.64,1514,66,11
"5989",5,1334,143,5
"5990",3.55,1829,91,11
"5991",4.75,205,78,4
"5992",4.42,646,228,19
"5993",5,715,617,3
"5994",1,103,471,1
"5995",5,1481,167,11
"5996",3,749,74,2
"5997",4.17,533,405,6
"5998",1.62,174,33,8
"5999",4.31,13515,530,32
"6000",3.67,564,360,3
"6001",2.25,201,150,4
"6002",4.17,446,235,6
"6003",3,137,535,1
"6004",4,2270,100,12
"6005",4,154,150,1
"6006",5,9913,231,6
"6007",4.76,48665,210,50
"6008",4.25,7726,43,8
"6009",4.88,49766,388,40
"6010",1,916,262,1
"6011",4.6,4492,435,5
"6012",4.58,61536,132,36
"6013",4.45,30722,173,31
"6014",3.22,17599,581,9
"6015",4.68,46795,234,63
"6016",4.57,20821,322,21
"6017",4.56,7269,585,9
"6018",5,2066,185,4
"6019",4.88,19738,155,32
"6020",3,2606,339,1
"6021",5,1046,231,3
"6022",4.84,39477,194,100
"6023",5,1052,216,3
"6024",5,915,189,3
"6025",4.75,7213,322,16
"6026",5,2384,215,5
"6027",4.38,14366,434,21
"6028",4.75,51687,207,120
"6029",0,10143,239,0
"6030",4.17,4191,372,6
"6031",4.95,24527,223,22
"6032",4.89,21725,197,35
"6033",4.98,38574,297,45
"6034",5,30977,201,14
"6035",4.84,15879,260,19
"6036",4.89,7202,284,9
"6037",4.76,46055,344,38
"6038",4.94,93399,355,109
"6039",4.77,470643,292,158
"6040",4.8,38222,244,56
"6041",4.62,6103,293,16
"6042",4.92,14749,221,12
"6043",4.6,13060,314,15
"6044",5,10450,196,14
"6045",4.77,46123,223,44
"6046",4.36,13593,308,22
"6047",4.58,28607,221,24
"6048",4.78,28958,335,41
"6049",0,2469,333,0
"6050",0,1629,95,0
"6051",4.82,85497,247,117
"6052",0,1065,312,0
"6053",4.78,27858,277,58
"6054",4.36,13693,257,14
"6055",5,16193,187,26
"6056",0,448,309,0
"6057",4.33,753,382,3
"6058",4.7,34675,241,43
"6059",4.33,1058,211,3
"6060",4.76,14382,141,21
"6061",5,4767,191,5
"6062",4.29,4220,239,7
"6063",4.67,519,400,3
"6064",5,13711,303,18
"6065",4.66,30448,328,47
"6066",4.81,134752,242,176
"6067",4.67,68650,220,115
"6068",4.31,14024,187,29
"6069",4.82,1260,320,11
"6070",0,418,435,0
"6071",4.4,2882,154,5
"6072",5,1204,134,2
"6073",2,592,342,5
"6074",0,709,314,0
"6075",5,856,205,1
"6076",2.6,1249,240,5
"6077",1.6,743,343,5
"6078",5,17208,226,4
"6079",4.75,2891,485,4
"6080",3.5,7546,40,8
"6081",0,180,540,0
"6082",4.33,3276,248,3
"6083",3,2177,133,4
"6084",5,1011,349,1
"6085",4.6,14000,309,10
"6086",4.33,6455,583,6
"6087",5,4184,340,4
"6088",3.5,1536,146,6
"6089",4.8,4386,297,5
"6090",3.56,19443,334,16
"6091",0,1508,399,0
"6092",4.71,4525,250,7
"6093",4.25,6855,228,4
"6094",5,6127,232,1
"6095",4.71,3131,388,7
"6096",4.32,10167,337,19
"6097",3.67,1814,604,6
"6098",5,6557,298,4
"6099",3.67,3426,173,6
"6100",4.25,4092,251,4
"6101",5,243,228,1
"6102",5,11871,626,4
"6103",4.62,14211,303,26
"6104",0,98,232,0
"6105",4.2,1247,281,5
"6106",5,546,225,1
"6107",3.67,2818,275,3
"6108",3.79,11927,337,14
"6109",0,614,345,0
"6110",4.29,3747,349,7
"6111",2.5,836,260,2
"6112",4.8,2918,240,5
"6113",5,2308,377,3
"6114",3,4362,228,4
"6115",5,453,237,2
"6116",5,932,318,3
"6117",5,328,278,1
"6118",5,1466,598,3
"6119",5,1526,138,2
"6120",5,1730,526,1
"6121",1,196,289,1
"6122",4.67,910,296,3
"6123",4.4,3199,387,5
"6124",5,1872,369,3
"6125",4.5,1440,574,6
"6126",5,1297,303,2
"6127",4.5,726,284,2
"6128",5,720,361,1
"6129",4.8,997,335,5
"6130",5,1437,277,2
"6131",4.4,5909,130,15
"6132",5,2899,146,3
"6133",4.78,18226,252,18
"6134",4.86,6297,365,14
"6135",4.72,24572,338,36
"6136",4.76,32291,324,29
"6137",4.22,52769,52,49
"6138",4.23,52742,581,31
"6139",0,1421,17,0
"6140",4.51,88692,108,80
"6141",4.83,41281,309,46
"6142",4.42,65264,343,127
"6143",3.65,15056,178,20
"6144",5,5447,142,4
"6145",4.27,15663,196,15
"6146",4.95,16360,209,20
"6147",4.27,24497,317,30
"6148",4.72,48941,213,68
"6149",0,5517,20,0
"6150",0,719,477,0
"6151",5,1040,218,1
"6152",0,1452,596,0
"6153",4.95,6611,509,21
"6154",3.4,938,214,5
"6155",4.44,52627,63,39
"6156",3.86,7593,227,7
"6157",5,2315,357,2
"6158",4.64,12926,145,11
"6159",4.76,22943,217,25
"6160",5,4961,349,8
"6161",5,5658,533,10
"6162",4.77,138107,25,61
"6163",4.78,18470,114,27
"6164",5,902,634,1
"6165",4.71,8296,372,7
"6166",4.88,45167,160,42
"6167",4.71,37020,54,17
"6168",5,306,263,5
"6169",0,258,230,0
"6170",3.55,72811,350,71
"6171",5,12637,265,20
"6172",5,943,631,4
"6173",5,2860,217,10
"6174",0,137,12,0
"6175",5,591,179,3
"6176",5,1816,118,2
"6177",5,743,99,4
"6178",5,4532,396,13
"6179",4.62,993,248,8
"6180",5,468,134,4
"6181",5,551,328,4
"6182",5,288,211,1
"6183",3.67,903,67,3
"6184",4.4,550,160,5
"6185",5,82,106,2
"6186",5,122,87,3
"6187",5,224,298,2
"6188",3,302,65,4
"6189",5,310,37,3
"6190",2.76,9894,223,21
"6191",0,344,36,0
"6192",5,671,318,2
"6193",5,720,173,4
"6194",4.97,1505,579,29
"6195",4.75,398,388,4
"6196",5,334,211,1
"6197",4.6,560,241,5
"6198",4.2,587,348,5
"6199",0,139,64,0
"6200",4,270,265,2
"6201",0,226,19,0
"6202",5,178,133,1
"6203",5,1491,33,4
"6204",5,179,95,1
"6205",0,140,27,0
"6206",5,94,426,1
"6207",5,184,223,2
"6208",5,1722,351,12
"6209",5,89,143,1
"6210",5,10462,61,8
"6211",5,107,37,1
"6212",5,14536,45,5
"6213",0,179,8,0
"6214",0,491,30,0
"6215",1,37,50,1
"6216",4,825,213,1
"6217",5,204,271,1
"6218",0,15,77,0
"6219",1,195,28,2
"6220",5,468,261,3
"6221",5,17,70,1
"6222",0,16,264,0
"6223",5,1019,171,3
"6224",5,355,186,1
"6225",3.67,382,342,3
"6226",4.88,141,613,8
"6227",5,242,54,2
"6228",0,42,244,0
"6229",5,141,261,2
"6230",4.67,232,220,3
"6231",5,1783,292,8
"6232",5,113,21,1
"6233",4,99,265,1
"6234",5,1357,65,3
"6235",4.95,3069,403,19
"6236",5,745,165,8
"6237",5,420,540,3
"6238",4.86,636,370,7
"6239",5,2656,377,7
"6240",0,160,29,0
"6241",4.82,1060,452,11
"6242",4.93,4623,223,14
"6243",4,386,68,1
"6244",4.27,2041,152,11
"6245",5,1077,40,6
"6246",0,56,142,0
"6247",3,367,341,2
"6248",5,828,336,4
"6249",5,326,243,1
"6250",0,124,47,0
"6251",5,142,198,2
"6252",5,281,445,3
"6253",5,52,189,2
"6254",5,140,230,3
"6255",0,83,26,0
"6256",5,135,192,1
"6257",0,137,236,0
"6258",5,880,125,7
"6259",5,92,204,1
"6260",5,96,285,1
"6261",0,201,375,0
"6262",5,357,165,2
"6263",0,43,35,0
"6264",0,52,35,0
"6265",0,115,236,0
"6266",5,2788,357,15
"6267",4.75,1988,63,4
"6268",4.78,780,107,9
"6269",5,909,82,2
"6270",5,1389,222,9
"6271",5,930,124,4
"6272",0,492,84,0
"6273",4.33,379,234,3
"6274",5,1728,105,2
"6275",3,164,174,4
"6276",5,4041,71,9
"6277",5,479,152,2
"6278",4.8,5826,457,10
"6279",5,469,207,2
"6280",3.5,1349,105,2
"6281",5,31,16,1
"6282",4.88,1048,212,8
"6283",2.6,415,391,10
"6284",1,35,159,2
"6285",4.8,3296,432,25
"6286",5,187,271,1
"6287",4.4,4155,88,5
"6288",0,62,236,0
"6289",5,4258,550,7
"6290",2,1714,30,2
"6291",0,1514,46,0
"6292",0,1620,68,0
"6293",4.67,6516,24,12
"6294",0,329,461,0
"6295",0,721,80,0
"6296",3,696,78,2
"6297",0,376,398,0
"6298",4,548,35,2
"6299",4.22,3817,61,9
"6300",4,3374,216,4
"6301",0,682,30,0
"6302",0,167,120,0
"6303",4.43,13201,126,7
"6304",1,135,57,1
"6305",0,25,41,0
"6306",2.5,1218,46,2
"6307",5,761,82,1
"6308",0,786,50,0
"6309",4.54,6880,584,24
"6310",3,388,118,2
"6311",3,294,53,2
"6312",1,78,5,1
"6313",2.8,994,597,5
"6314",0,107,593,0
"6315",5,12237,121,6
"6316",0,1243,127,0
"6317",5,1854,83,1
"6318",0,77,117,0
"6319",4,281,127,4
"6320",5,696,201,1
"6321",4.5,370,182,2
"6322",3,35,60,2
"6323",5,2094,193,1
"6324",3,28,58,1
"6325",3.17,8882,445,6
"6326",4.5,2017,312,4
"6327",1.36,69,203,33
"6328",3,441,75,4
"6329",4.75,3579,285,80
"6330",5,267,105,2
"6331",0,146,43,0
"6332",4.53,128967,160,45
"6333",5,59,518,1
"6334",0,21,335,0
"6335",4,112,172,2
"6336",3,310,121,5
"6337",3.4,282,27,5
"6338",5,143,67,2
"6339",0,31,106,0
"6340",3,520,367,2
"6341",1,192,211,1
"6342",4.92,8207,258,13
"6343",5,610,39,2
"6344",5,5102,144,7
"6345",5,2729,51,7
"6346",5,1159,452,2
"6347",3.83,2776,108,6
"6348",2.2,1846,35,10
"6349",0,8715,150,0
"6350",0,267,110,0
"6351",4,865,40,1
"6352",2.33,331,259,3
"6353",0,1623,281,0
"6354",5,2361,443,1
"6355",1,2400,267,2
"6356",0,733,301,0
"6357",0,1304,24,0
"6358",2.5,1076,297,2
"6359",5,3011,326,1
"6360",1,3029,330,1
"6361",5,2282,323,1
"6362",1,1506,255,1
"6363",4.5,11508,354,2
"6364",0,674,314,0
"6365",4.33,8164,391,6
"6366",4.25,33889,336,8
"6367",0,1068,250,0
"6368",0,959,276,0
"6369",4,3657,450,1
"6370",0,1340,376,0
"6371",3,901,288,1
"6372",4.33,3272,283,3
"6373",4.5,23192,424,2
"6374",3,1850,251,3
"6375",0,16905,267,0
"6376",3,1449,248,1
"6377",5,2492,296,1
"6378",0,3232,393,0
"6379",1,3014,213,1
"6380",3,15978,401,3
"6381",4.88,13997,257,8
"6382",3.5,3990,330,2
"6383",0,1229,341,0
"6384",4.62,44723,496,13
"6385",0,1664,422,0
"6386",1,1529,288,1
"6387",4,15454,251,2
"6388",0,2091,289,0
"6389",5,3339,330,1
"6390",0,54,471,0
"6391",5,43,320,1
"6392",0,99,263,0
"6393",0,80,452,0
"6394",0,118,459,0
"6395",0,48,487,0
"6396",0,253,311,0
"6397",5,1064,372,1
"6398",5,926,360,1
"6399",0,46,421,0
"6400",0,108,358,0
"6401",0,100,340,0
"6402",5,1586,598,1
"6403",0,27,261,0
"6404",0,21,287,0
"6405",4.73,28658,300,11
"6406",5,724,245,1
"6407",0,2155,294,0
"6408",0,4876,316,0
"6409",4,4250,618,1
"6410",0,690,555,0
"6411",5,1629,297,1
"6412",3,1320,423,2
"6413",5,1305,379,1
"6414",0,4435,464,0
"6415",0,722,148,0
"6416",0,1259,244,0
"6417",0,5187,549,0
"6418",5,2188,253,1
"6419",4.2,12267,337,5
"6420",0,325,332,0
"6421",0,2143,400,0
"6422",0,1982,310,0
"6423",5,7751,250,2
"6424",3,1700,450,1
"6425",2,4077,546,1
"6426",0,3316,426,0
"6427",5,3351,370,1
"6428",3.67,4709,232,3
"6429",0,3490,438,0
"6430",0,2580,236,0
"6431",0,588,127,0
"6432",0,1485,302,0
"6433",0,611,470,0
"6434",2.5,2295,328,2
"6435",0,1513,301,0
"6436",5,907,483,2
"6437",3.33,10732,474,6
"6438",4.5,1426,511,4
"6439",5,1422,154,1
"6440",5,3480,303,1
"6441",5,3552,542,3
"6442",4.64,2355,575,11
"6443",4.31,12667,459,13
"6444",5,2333,501,4
"6445",5,1614,521,1
"6446",4.78,3624,544,9
"6447",4.67,2777,481,3
"6448",4,5242,472,5
"6449",4.77,65913,243,48
"6450",4.86,6010,202,7
"6451",4.95,16700,238,19
"6452",4.86,14304,394,7
"6453",4.5,21295,324,10
"6454",5,4980,261,5
"6455",5,906,265,1
"6456",5,3465,236,4
"6457",4.93,23492,285,14
"6458",4.5,10158,310,4
"6459",4.62,19354,203,16
"6460",4.67,10142,303,12
"6461",5,2225,244,4
"6462",3.8,4058,267,5
"6463",4.86,23510,271,7
"6464",5,12970,250,12
"6465",0,3751,239,0
"6466",4.75,16562,311,4
"6467",4.5,1377,244,2
"6468",4.19,71234,556,64
"6469",5,7833,51,4
"6470",5,3260,69,1
"6471",3.2,6721,87,5
"6472",2.41,22742,21,81
"6473",5,1324,522,2
"6474",0,324,588,0
"6475",4.36,3810,529,11
"6476",3,1325,483,1
"6477",5,3094,472,8
"6478",4.6,5682,537,10
"6479",4.8,35485,499,15
"6480",4.95,11606,619,39
"6481",4.5,3340,472,6
"6482",4.57,2906,472,7
"6483",5,973,482,1
"6484",5,1196,523,2
"6485",5,1890,483,1
"6486",5,1615,440,5
"6487",0,401,587,0
"6488",4.93,12020,562,15
"6489",5,1134,497,8
"6490",4.73,4281,496,11
"6491",4.9,26869,519,29
"6492",4.44,3437,598,9
"6493",4.83,2821,545,6
"6494",4,1218,522,1
"6495",5,983,523,2
"6496",5,488,191,3
"6497",5,370,253,2
"6498",5,933,216,4
"6499",5,944,204,5
"6500",4,286,113,2
"6501",1,258,43,1
"6502",5,780,151,4
"6503",5,412,223,4
"6504",5,476,174,5
"6505",4.5,2050,177,8
"6506",0,900,375,0
"6507",5,4029,229,11
"6508",5,1394,71,3
"6509",5,257,180,1
"6510",5,1417,410,7
"6511",5,524,39,1
"6512",4.78,3616,220,18
"6513",4.71,2557,235,14
"6514",0,337,203,0
"6515",4.25,310,232,4
"6516",5,469,235,6
"6517",5,332,65,2
"6518",5,303,211,4
"6519",3.86,380,258,7
"6520",4.2,335,249,5
"6521",5,165,173,2
"6522",4.38,2232,194,13
"6523",5,520,141,1
"6524",2.86,1278,198,7
"6525",4.2,1730,28,5
"6526",5,889,209,4
"6527",2.33,479,101,3
"6528",2.96,8445,213,26
"6529",4.25,1641,248,8
"6530",4.91,6747,97,22
"6531",5,191,28,1
"6532",4.55,8720,466,60
"6533",4.69,3532,323,36
"6534",4.8,2329,231,35
"6535",4.79,3151,228,33
"6536",4.86,2885,296,28
"6537",4.57,3129,402,30
"6538",4.54,3584,322,26
"6539",4.63,5341,259,46
"6540",4.45,8304,263,42
"6541",4.96,16435,381,114
"6542",4.66,15679,276,38
"6543",5,1074,58,1
"6544",4.88,3810,245,8
"6545",4.33,20821,16,6
"6546",5,2182,365,8
"6547",5,2996,288,12
"6548",4,1390,404,4
"6549",4.94,7602,149,16
"6550",4.96,10487,464,52
"6551",5,4110,261,13
"6552",5,1186,348,14
"6553",4.96,14373,249,27
"6554",5,801,276,2
"6555",5,115,81,1
"6556",3,79,78,2
"6557",4.69,19334,206,39
"6558",3.61,31599,359,69
"6559",5,1110,209,2
"6560",5,733,269,1
"6561",3.62,1786,71,8
"6562",5,5115,38,2
"6563",5,541,101,3
"6564",5,113,28,2
"6565",4.78,7322,151,9
"6566",4.54,6843,30,13
"6567",0,5510,282,0
"6568",4.64,27754,259,55
"6569",4.78,22560,118,32
"6570",4.17,26457,405,48
"6571",5,2149,199,5
"6572",4.69,15929,106,49
"6573",2,482,182,1
"6574",4.55,1278,297,11
"6575",3.84,2486,600,19
"6576",4.56,25247,55,54
"6577",4.67,9042,136,33
"6578",3.5,1499,598,8
"6579",4,2914,31,5
"6580",4.67,1310,29,3
"6581",4.22,22377,10,18
"6582",4.71,5134,24,24
"6583",3.67,2112,88,6
"6584",4,8835,57,22
"6585",3.3,4335,42,10
"6586",4.59,37346,63,32
"6587",1,1271,92,1
"6588",3.89,2092,114,19
"6589",4.7,39423,60,206
"6590",4,255,43,2
"6591",3.5,263,43,2
"6592",4,12207,23,4
"6593",0,790,114,0
"6594",0,1421,73,0
"6595",5,2901,36,1
"6596",0,754,260,0
"6597",3,1839,61,2
"6598",1,3218,38,2
"6599",0,171,10,0
"6600",0,1088,71,0
"6601",3,16720,44,13
"6602",0,1394,32,0
"6603",0,1491,111,0
"6604",1,2642,203,1
"6605",5,2606,28,1
"6606",3,3235,92,2
"6607",2.36,50742,18,11
"6608",3.12,14881,62,8
"6609",5,773,133,2
"6610",3,83,196,2
"6611",5,2327,53,2
"6612",4.97,13275,159,36
"6613",0,22,177,0
"6614",1,120,331,1
"6615",5,700,168,6
"6616",5,1286,369,5
"6617",5,596,322,4
"6618",4,435,306,4
"6619",5,2382,59,8
"6620",0,52,47,0
"6621",5,111,406,1
"6622",4.33,382,416,6
"6623",4.5,367,179,2
"6624",4,25098,213,12
"6625",4.85,12625,82,212
"6626",5,55,53,1
"6627",4.5,599,236,8
"6628",4.75,21120,300,28
"6629",1.8,873,134,5
"6630",0,554,204,0
"6631",3,188,295,3
"6632",0,211,192,0
"6633",4.91,6671,299,11
"6634",4.79,18939,329,38
"6635",5,3416,279,4
"6636",5,516,264,3
"6637",5,33,10,2
"6638",4.2,914,509,5
"6639",5,1165,202,9
"6640",5,2599,207,9
"6641",4.37,4457,26,19
"6642",5,5844,234,16
"6643",4.65,7102,37,31
"6644",5,586,65,2
"6645",5,1878,39,5
"6646",4.33,1084,94,6
"6647",4.93,34612,130,134
"6648",4.68,11136,606,62
"6649",4.1,1638,119,10
"6650",5,1771,65,5
"6651",5,682,62,1
"6652",0,15,418,0
"6653",0,54,118,0
"6654",5,516,280,4
"6655",0,46,331,0
"6656",5,247,537,1
"6657",0,43,81,0
"6658",0,19,183,0
"6659",4.5,879,240,12
"6660",5,1185,287,4
"6661",0,21,191,0
"6662",0,14,73,0
"6663",5,863,447,2
"6664",0,31,103,0
"6665",4.2,149,261,5
"6666",5,111,254,1
"6667",5,75,263,1
"6668",2.62,230,40,13
"6669",2.7,146,47,10
"6670",1.91,193,54,11
"6671",2.5,24,43,2
"6672",0,17,57,0
"6673",3.39,286,59,18
"6674",4.02,1307,60,87
"6675",2.25,67,53,4
"6676",4.95,135120,278,1611
"6677",5,4564,597,10
"6678",1.34,445,47,32
"6679",2.62,160,60,13
"6680",0,34,59,0
"6681",3.75,92,60,8
"6682",1,25,75,1
"6683",3.47,130,63,17
"6684",2.67,51,53,3
"6685",2.31,2713,58,45
"6686",1,35,300,1
"6687",2,60,35,3
"6688",1,45,67,2
"6689",2.2,102,59,5
"6690",1.83,64,54,6
"6691",2,92,50,8
"6692",3.78,190,60,9
"6693",1,33,60,1
"6694",2,38,43,2
"6695",1.67,73,59,6
"6696",0,14,39,0
"6697",3,18885,20,22
"6698",5,24,302,1
"6699",2.6,38,60,5
"6700",0,1330,59,0
"6701",4.83,2931,58,6
"6702",4.85,62152,264,48
"6703",2.5,80,60,8
"6704",4.4,259,60,57
"6705",2.79,28441,20,28
"6706",1.33,119,47,6
"6707",0,23,35,0
"6708",3.31,216,60,13
"6709",2.71,1408,56,34
"6710",2.84,510,67,19
"6711",2.44,179,22,9
"6712",2.79,836,60,39
"6713",2.5,114,58,6
"6714",1.91,203,61,11
"6715",0,16,59,0
"6716",1.67,267,56,15
"6717",0,14,60,0
"6718",1.87,382,60,15
"6719",2.38,145,58,13
"6720",2.25,185,63,8
"6721",2.67,113,101,3
"6722",2,313,25,17
"6723",3.23,541,60,53
"6724",1.17,154,55,6
"6725",2.38,387,59,24
"6726",3.83,1451,120,6
"6727",2,237,211,17
"6728",1,255,44,4
"6729",1.33,106,21,6
"6730",0,34,12,0
"6731",1,22,63,1
"6732",1,30,51,1
"6733",2.2,103,60,10
"6734",1.17,93,59,6
"6735",4.2,1941,110,5
"6736",2.17,50,20,6
"6737",3.11,254,59,9
"6738",2.43,496,29,23
"6739",1,45,24,1
"6740",1.33,339,26,6
"6741",1.53,1254,21,32
"6742",1.8,192,55,10
"6743",1.83,1230,60,18
"6744",2.45,94,60,11
"6745",1.25,162,57,4
"6746",1.67,865,49,9
"6747",1,95,19,1
"6748",5,1961,13,1
"6749",4.75,1326,105,4
"6750",5,1232,234,1
"6751",4.8,1527,27,10
"6752",4.4,4556,86,20
"6753",5,749,78,2
"6754",4.25,702,120,4
"6755",5,978,68,1
"6756",5,419,75,1
"6757",4.67,3102,68,6
"6758",4.83,1725,68,6
"6759",0,391,235,0
"6760",5,5166,68,8
"6761",4.88,3956,67,8
"6762",5,2606,68,5
"6763",4.26,42114,172,61
"6764",4.92,8158,245,144
"6765",4.86,2849,239,14
"6766",4.78,15763,133,60
"6767",3.17,42886,165,98
"6768",4.79,3394,61,24
"6769",4.61,49046,180,120
"6770",4.92,3824,145,36
"6771",4.43,1611,233,7
"6772",5,511,66,1
"6773",5,1285,193,3
"6774",5,329,77,3
"6775",0,140,48,0
"6776",5,278,71,1
"6777",0,87,35,0
"6778",0,188,112,0
"6779",5,833,68,3
"6780",4.67,870,233,6
"6781",5,9262,30,3
"6782",5,444,45,1
"6783",0,85,20,0
"6784",0,453,639,0
"6785",0,52,24,0
"6786",5,1038,176,1
"6787",0,376,13,0
"6788",0,137,21,0
"6789",4.33,6941,225,12
"6790",0,106,64,0
"6791",4.47,6819,105,15
"6792",4.52,6614,216,23
"6793",0,59,35,0
"6794",5,12451,215,17
"6795",4.42,183610,132,726
"6796",5,2566,66,3
"6797",4.82,96449,218,97
"6798",5,1233,224,3
"6799",4.62,8325,248,13
"6800",0,122,117,0
"6801",5,2931,124,7
"6802",4.46,5555,234,13
"6803",2.5,1957,397,2
"6804",4.94,7166,250,17
"6805",5,1142,272,4
"6806",5,11879,189,12
"6807",4.82,9672,181,17
"6808",4.5,1887,135,6
"6809",5,908,190,2
"6810",5,2290,431,6
"6811",3.67,573,283,3
"6812",4.75,1016,179,4
"6813",4.68,14349,263,22
"6814",4.55,11241,305,40
"6815",4.73,5261,168,15
"6816",4.85,19508,184,46
"6817",5,1947,212,5
"6818",4.55,2711,245,11
"6819",4,618,197,4
"6820",3.2,6548,45,10
"6821",4.42,32897,259,43
"6822",0,42,247,0
"6823",4.54,7597,184,26
"6824",4.78,11416,183,23
"6825",4.71,57516,185,96
"6826",0,386,186,0
"6827",4,1884,184,4
"6828",5,786,191,2
"6829",4.5,1419,186,10
"6830",4.83,5726,253,29
"6831",5,270,226,1
"6832",4.71,13657,287,52
"6833",5,228,198,1
"6834",4.79,4382,215,24
"6835",5,1501,257,6
"6836",5,1043,185,9
"6837",4.43,1096,185,7
"6838",4.67,606,196,3
"6839",4.81,2803,171,21
"6840",5,224,306,2
"6841",5,394,156,2
"6842",5,803,198,4
"6843",4.84,15144,360,55
"6844",4.6,3336,139,20
"6845",4.64,4650,137,22
"6846",4.6,2126,178,15
"6847",4.86,5250,213,7
"6848",5,1751,199,7
"6849",5,673,193,4
"6850",4.14,4291,885,7
"6851",5,22826,47,3
"6852",4,59336,23,19
"6853",5,8329,247,5
"6854",4.74,71708,147,23
"6855",4.76,86853,155,66
"6856",0,10402,125,0
"6857",4.84,67490,193,63
"6858",4.87,37789,145,15
"6859",5,19139,34,4
"6860",4.89,63413,517,44
"6861",4.29,57126,375,55
"6862",4.71,72418,61,101
"6863",4.42,40119,45,19
"6864",4.67,32728,124,12
"6865",4.71,27511,78,35
"6866",4.75,67563,599,76
"6867",3.33,19173,213,15
"6868",5,691,429,1
"6869",3.25,3826,68,8
"6870",4.8,17979,95,5
"6871",4.41,14046,588,49
"6872",3.77,6580,490,13
"6873",3.67,7234,508,9
"6874",4.53,49236,312,47
"6875",4.5,1176,167,4
"6876",4.95,445,105,19
"6877",5,843,257,5
"6878",4.67,2759,607,12
"6879",5,776,274,1
"6880",2.69,3265,140,16
"6881",4.67,645,174,3
"6882",5,4602,465,14
"6883",4.94,6807,450,18
"6884",5,3049,493,10
"6885",4.91,15976,148,87
"6886",4.91,17080,541,98
"6887",4.83,7796,195,81
"6888",4.45,2663,314,20
"6889",3.69,13598,270,36
"6890",4.77,2907,658,13
"6891",5,25936,267,16
"6892",5,1388,384,6
"6893",5,548,202,4
"6894",5,10710,38,1
"6895",5,11940,105,1
"6896",3,2555,65,1
"6897",4.67,2404,41,3
"6898",2.29,30811,10,7
"6899",0,1755,16,0
"6900",5,2276,531,2
"6901",3,3148,209,2
"6902",1,5090,132,4
"6903",0,456,189,0
"6904",3.9,42565,58,21
"6905",2.33,13403,249,3
"6906",5,2613,71,1
"6907",4,1480,74,2
"6908",0,229,65,0
"6909",5,1410,274,6
"6910",3.39,14652,378,67
"6911",5,3064,455,17
"6912",5,2501,392,8
"6913",4.86,5974,299,28
"6914",3.6,640,427,5
"6915",2.68,5759,140,25
"6916",4,4250,112,41
"6917",4.12,2924,133,8
"6918",3.97,4206,139,37
"6919",4.37,2785,310,43
"6920",4.56,2183,25,9
"6921",4.64,7065,220,47
"6922",3.25,16567,73,44
"6923",4.65,2868,124,23
"6924",3.6,3242,187,5
"6925",4.33,428,126,3
"6926",4.2,1549,107,5
"6927",3.37,12137,58,30
"6928",3.15,2126,356,20
"6929",3.5,1788,140,4
"6930",1,415,71,1
"6931",0,127,31,0
"6932",0,497,71,0
"6933",4.5,631,12,4
"6934",3.75,27767,15,4
"6935",4.28,5877,123,29
"6936",0,142,86,0
"6937",0,800,86,0
"6938",0,602,11,0
"6939",1,366,30,2
"6940",0,542,75,0
"6941",0,370,71,0
"6942",5,351,11,1
"6943",4.43,1659,104,21
"6944",4.33,2174,22,6
"6945",0,597,37,0
"6946",5,5407,82,17
"6947",5,551,26,2
"6948",5,995,102,1
"6949",4.67,282,20,3
"6950",0,244,35,0
"6951",0,955,175,0
"6952",4.94,3438,262,16
"6953",5,906,79,1
"6954",4.5,255,27,2
"6955",4.76,4616,475,17
"6956",0,183,21,0
"6957",0,308,34,0
"6958",5,417,62,2
"6959",5,202,98,1
"6960",3,442,26,2
"6961",0,372,21,0
"6962",5,213,136,1
"6963",5,250,15,1
"6964",0,483,10,0
"6965",0,158,117,0
"6966",5,411,52,1
"6967",0,69,30,0
"6968",4,342,8,2
"6969",0,227,41,0
"6970",0,170,20,0
"6971",2,760,21,1
"6972",4.59,963,121,22
"6973",5,2446,54,7
"6974",4.4,4046,178,15
"6975",5,528,24,1
"6976",5,490,36,1
"6977",3.67,2788,140,3
"6978",0,163,28,0
"6979",0,254,37,0
"6980",0,192,17,0
"6981",0,244,41,0
"6982",0,109,132,0
"6983",4,233,40,1
"6984",4.5,1772,73,2
"6985",5,1431,57,3
"6986",5,590,28,1
"6987",0,415,35,0
"6988",0,607,52,0
"6989",0,270,41,0
"6990",5,215,26,1
"6991",5,1882,45,2
"6992",0,109,56,0
"6993",4.29,16267,59,17
"6994",4.67,14592,42,6
"6995",4.43,3555,22,7
"6996",5,1106,168,5
"6997",5,1481,139,7
"6998",5,1556,106,8
"6999",4.89,24104,125,63
"7000",5,4562,161,21
"7001",5,7927,129,32
"7002",5,1657,153,9
"7003",5,3568,146,14
"7004",5,421,131,2
"7005",4.8,2030,162,5
"7006",5,2882,162,8
"7007",4.85,7581,131,26
"7008",5,620,131,6
"7009",4.55,2886,139,11
