age,length,views,rate,ratings,comments
1256,124,99,5,1,0
1256,124,235,5,2,2
1122,58,135,0,0,0
1069,57,310,5,4,2
1059,63,3746,4.92,12,18
1258,80,59,4.33,6,8
1256,124,53427,4.85,284,710
1256,124,283,5,1,0
1053,57,752,5,2,3
1256,124,472,4.86,7,7
1258,124,236,4.6,5,2
1256,124,467,5,4,4
1258,124,87,5,4,5
1246,58,756,5,3,0
1051,57,6354,4.92,40,88
1052,57,1974,4.6,10,12
1257,124,554,0,0,0
1257,124,1940,5,8,8
1055,57,2663,3.33,3,3
1053,57,3891,5,9,16
1052,62,2223,4.72,18,34
1227,243,2509,4.76,21,17
1244,49,524,3,5,0
1248,174,132,3.5,2,0
1246,62,65,3,1,0
1239,241,24,0,0,1
1254,399,16,5,1,0
1243,203,32,5,1,1
1242,364,59,0,0,0
957,141,15057,4.31,51,29
1046,50,5206,5,3,4
1237,115,143,5,1,0
1243,130,49,0,0,0
1103,204,407,5,2,3
1157,434,1001,5,12,7
1253,597,715,5,6,12
1243,81,24,0,0,0
1258,118,172,0,0,0
1207,404,377,5,5,1
559,30,141489,4.55,42,42
779,360,17464,4.87,71,70
1008,309,48509,4.61,113,92
1052,57,6401,5,16,21
467,83,512,5,1,1
800,237,17440,3.45,20,34
803,21,237,0,0,0
457,256,525,5,1,0
930,114,100,0,0,1
1163,191,509,0,0,3
982,84,4216,5,8,7
1152,219,227,0,0,0
1145,240,228,0,0,1
820,205,978,5,3,4
1038,187,1303,5,2,6
1027,21,308,5,1,0
1092,76,227,0,0,0
363,187,53684,4.81,166,101
895,25,905,4.5,2,1
650,11,750,1,1,0
791,40,423,0,0,4
635,30,14627,3.11,19,19
961,54,3276,4,6,3
894,43,353,5,1,0
743,10,1104,4.67,3,2
1023,33,150,0,0,1
906,7,2719,4,5,3
797,142,2169,2,2,9
521,67,10615,4.61,23,21
963,10,3025,4.75,4,9
733,40,352,0,0,1
817,11,2615,5,2,1
929,169,1733,4.69,13,13
1041,461,134,5,1,0
1054,171,30,5,2,0
1189,218,140,0,0,3
715,486,1382,4,4,0
750,64,178,0,0,0
863,353,184,0,0,0
1054,116,17,5,1,0
1027,13,392,0,0,4
1060,161,20,5,1,0
1076,92,133,1.67,3,1
933,29,34,0,0,0
1112,356,294,4.67,6,10
1054,13,8704,4,3,0
840,593,30608,3.44,66,13
919,58,484,2.33,3,3
764,116,8796,4.93,14,6
609,246,6761,4.64,14,14
696,35,16904,4.49,39,23
671,177,10620,4.48,42,29
780,151,4913,5,11,7
970,77,4590,4.7,10,9
780,64,13621,4.12,33,17
570,40,3701,3.7,10,8
809,16,10897,4.74,31,25
942,64,6251,4.73,15,23
917,73,31419,4.49,63,94
1116,119,9093,4.25,8,6
1115,87,6542,4.5,8,4
1115,188,10547,4.64,14,8
1112,80,6483,3.67,9,1
1118,268,18874,5,11,4
1095,31,37042,4.92,36,30
1121,245,871,5,2,1
967,55,309,0,0,0
654,250,11072,4.59,29,33
822,295,4424,4.85,20,28
847,115,3906,3.67,3,15
707,244,1707,5,6,2
771,38,97,0,0,0
873,252,1410,4.58,19,12
824,298,992,0,0,3
996,211,1872,4.2,5,0
956,72,358,0,0,1
1186,46,290,4,8,3
568,290,1703,5,4,4
1232,276,353,5,1,1
1085,200,25495,4.94,18,6
727,145,10832,4.97,30,14
1113,347,1657,5,26,24
1076,115,783,3,6,1
584,141,10146,4.86,42,25
667,170,9088,5,8,22
418,212,3208,4.4,10,8
978,135,1798,5,6,3
1083,124,453,4,3,0
1014,218,1109,5,1,0
1083,304,3697,5,8,0
880,228,735,5,1,1
1042,113,1045,5,2,0
936,286,16740,4.83,12,4
704,213,4379,4.33,12,10
531,210,1886,2.08,13,7
1174,60,1754,5,2,3
1179,48,7802,4.83,12,48
1179,88,888,4.17,6,13
1178,529,4076,4.64,11,7
1179,223,838,5,2,7
1179,71,99,0,0,1
1180,160,1072,5,3,5
1179,255,214,1.33,3,1
1179,485,405,5,2,8
1179,175,184,1,1,3
1183,219,2667,2.64,22,14
1179,31,867,4.75,4,3
1174,198,4039,4.06,17,57
1179,489,423,1,2,0
1180,196,320,2,3,4
1098,151,42377,3.37,67,133
1096,117,5774,3.29,17,25
1096,416,7514,4.59,64,82
961,211,5389,4.2,10,11
1074,221,5833,3.96,23,51
1096,124,7466,2.86,21,28
1096,79,1021,4.14,22,32
1137,300,1598,4.83,6,8
786,279,5470,3.31,13,21
1096,389,787,0,0,9
1096,557,1268,3.33,6,9
1123,206,1289,4.6,10,13
1067,208,519,4.2,5,3
694,272,4806,3.5,10,14
1084,113,1548,2.45,11,16
1121,365,1552,4.38,13,21
1161,162,765,2,9,5
1161,583,3200,5,6,6
1161,456,231,5,1,2
1161,273,618,3.76,17,25
1161,349,457,2.89,9,7
1159,164,883,3.6,5,4
1160,250,9854,4.91,77,65
1161,277,467,3.67,3,11
1161,182,392,2.33,3,4
1161,89,1556,4.43,14,21
1161,231,3597,4.19,21,120
1161,106,338,0,0,0
1161,351,201,1,1,1
1161,38,188,4,2,4
1161,29,249,0,0,0
1161,76,547,5,3,2
1147,147,525,2.5,4,2
1160,59,797,2.62,8,13
1140,216,456,5,2,2
1161,288,5788,4.27,22,31
1035,260,19580,4.84,79,64
1118,224,2221,4.83,12,7
1061,246,7212,4.55,20,15
1154,367,6894,3.67,15,63
1128,498,1813,4.93,14,6
1152,228,242,3,1,1
1012,342,25565,4.77,86,76
1128,450,889,5,2,4
1128,328,613,4.67,3,2
1091,381,4727,5,18,7
1012,559,3738,4.28,18,10
1013,564,4346,4.81,21,21
1128,381,533,4,1,3
1138,272,15291,4.91,46,59
1133,243,740,3.5,2,1
1130,103,10307,4.78,23,10
1126,31,2842,2.9,10,0
1012,182,1500,5,5,1
1133,324,2202,5,5,5
1133,548,530,5,2,1
1043,328,3803,4.39,23,11
1012,259,1849,4.55,11,3
1217,66,1514,3.64,11,7
1187,143,1334,5,5,5
1215,91,1829,3.55,11,12
1241,78,205,4.75,4,4
1219,228,646,4.42,19,7
1229,617,715,5,3,5
1234,471,103,1,1,4
1087,167,1481,5,11,10
1220,74,749,3,2,3
1229,405,533,4.17,6,7
1220,33,174,1.62,8,3
823,530,13515,4.31,32,16
1220,360,564,3.67,3,4
1219,150,201,2.25,4,6
1225,235,446,4.17,6,3
1235,535,137,3,1,3
1221,100,2270,4,12,27
1221,150,154,4,1,2
953,231,9913,5,6,0
730,210,48665,4.76,50,15
753,43,7726,4.25,8,7
962,388,49766,4.88,40,11
935,262,916,1,1,0
1125,435,4492,4.6,5,1
633,132,61536,4.58,36,23
908,173,30722,4.45,31,16
811,581,17599,3.22,9,9
907,234,46795,4.68,63,37
945,322,20821,4.57,21,8
945,585,7269,4.56,9,6
647,185,2066,5,4,1
785,155,19738,4.88,32,24
986,339,2606,3,1,1
923,231,1046,5,3,1
739,194,39477,4.84,100,69
923,216,1052,5,3,0
942,189,915,5,3,1
969,322,7213,4.75,16,5
1120,215,2384,5,5,2
913,434,14366,4.38,21,19
854,207,51687,4.75,120,117
848,239,10143,0,0,0
1146,372,4191,4.17,6,5
1042,223,24527,4.95,22,23
1031,197,21725,4.89,35,20
1027,297,38574,4.98,45,30
1028,201,30977,5,14,17
1033,260,15879,4.84,19,20
1046,284,7202,4.89,9,5
1026,344,46055,4.76,38,43
1039,355,93399,4.94,109,72
1021,292,470643,4.77,158,154
1030,244,38222,4.8,56,62
1031,293,6103,4.62,16,8
1031,221,14749,4.92,12,13
1046,314,13060,4.6,15,16
1032,196,10450,5,14,7
1027,223,46123,4.77,44,40
928,308,13593,4.36,22,12
628,221,28607,4.58,24,10
750,335,28958,4.78,41,8
844,333,2469,0,0,7
916,95,1629,0,0,0
738,247,85497,4.82,117,69
1078,312,1065,0,0,0
1116,277,27858,4.78,58,29
1126,257,13693,4.36,14,2
1127,187,16193,5,26,14
1176,309,448,0,0,0
1155,382,753,4.33,3,1
842,241,34675,4.7,43,12
1154,211,1058,4.33,3,4
1102,141,14382,4.76,21,10
1130,191,4767,5,5,2
985,239,4220,4.29,7,11
1168,400,519,4.67,3,1
974,303,13711,5,18,16
1086,328,30448,4.66,47,8
778,242,134752,4.81,176,117
626,220,68650,4.67,115,63
1125,187,14024,4.31,29,9
1117,320,1260,4.82,11,2
1094,435,418,0,0,1
1018,154,2882,4.4,5,1
1000,134,1204,5,2,3
937,342,592,2,5,0
1125,314,709,0,0,17
1127,205,856,5,1,2
1104,240,1249,2.6,5,1
1071,343,743,1.6,5,2
1013,226,17208,5,4,7
805,485,2891,4.75,4,5
1007,40,7546,3.5,8,12
922,540,180,0,0,0
700,248,3276,4.33,3,2
738,133,2177,3,4,3
753,349,1011,5,1,0
691,309,14000,4.6,10,8
881,583,6455,4.33,6,4
854,340,4184,5,4,9
492,146,1536,3.5,6,3
936,297,4386,4.8,5,8
892,334,19443,3.56,16,13
1086,399,1508,0,0,0
1080,250,4525,4.71,7,8
1110,228,6855,4.25,4,3
1091,232,6127,5,1,4
1097,388,3131,4.71,7,0
748,337,10167,4.32,19,14
1092,604,1814,3.67,6,8
1080,298,6557,5,4,10
1092,173,3426,3.67,6,5
1110,251,4092,4.25,4,5
1182,228,243,5,1,1
1092,626,11871,5,4,5
572,303,14211,4.62,26,28
1214,232,98,0,0,0
809,281,1247,4.2,5,3
1011,225,546,5,1,2
789,275,2818,3.67,3,3
418,337,11927,3.79,14,2
991,345,614,0,0,0
538,349,3747,4.29,7,6
1103,260,836,2.5,2,1
1071,240,2918,4.8,5,8
1119,377,2308,5,3,4
1067,228,4362,3,4,2
1186,237,453,5,2,2
1119,318,932,5,3,5
1179,278,328,5,1,1
1207,598,1466,5,3,0
1118,138,1526,5,2,4
1065,526,1730,5,1,1
1171,289,196,1,1,1
1074,296,910,4.67,3,1
1115,387,3199,4.4,5,10
1121,369,1872,5,3,9
1079,574,1440,4.5,6,5
1118,303,1297,5,2,4
1118,284,726,4.5,2,5
1087,361,720,5,1,2
1138,335,997,4.8,5,12
1071,277,1437,5,2,2
1008,130,5909,4.4,15,9
920,146,2899,5,3,6
1091,252,18226,4.78,18,36
1090,365,6297,4.86,14,13
1013,338,24572,4.72,36,20
753,324,32291,4.76,29,10
671,52,52769,4.22,49,18
853,581,52742,4.23,31,11
960,17,1421,0,0,1
454,108,88692,4.51,80,41
808,309,41281,4.83,46,39
813,343,65264,4.42,127,206
623,178,15056,3.65,20,10
988,142,5447,5,4,0
875,196,15663,4.27,15,31
764,209,16360,4.95,20,10
1151,317,24497,4.27,30,25
1118,213,48941,4.72,68,31
1110,20,5517,0,0,0
1157,477,719,0,0,0
1211,218,1040,5,1,0
1111,596,1452,0,0,0
1157,509,6611,4.95,21,12
1239,214,938,3.4,5,0
1119,63,52627,4.44,39,18
846,227,7593,3.86,7,4
1157,357,2315,5,2,3
989,145,12926,4.64,11,20
978,217,22943,4.76,25,17
1196,349,4961,5,8,6
1196,533,5658,5,10,6
743,25,138107,4.77,61,102
1070,114,18470,4.78,27,19
1208,634,902,5,1,0
1117,372,8296,4.71,7,4
1042,160,45167,4.88,42,27
1033,54,37020,4.71,17,14
1213,263,306,5,5,2
1221,230,258,0,0,0
821,350,72811,3.55,71,76
1079,265,12637,5,20,19
1199,631,943,5,4,1
1242,217,2860,5,10,45
1249,12,137,0,0,0
1248,179,591,5,3,10
1246,118,1816,5,2,19
1249,99,743,5,4,7
1249,396,4532,5,13,30
1249,248,993,4.62,8,14
1247,134,468,5,4,4
1251,328,551,5,4,12
1250,211,288,5,1,5
1249,67,903,3.67,3,0
1250,160,550,4.4,5,1
1250,106,82,5,2,0
1251,87,122,5,3,0
1250,298,224,5,2,5
1212,65,302,3,4,3
1249,37,310,5,3,9
960,223,9894,2.76,21,0
1251,36,344,0,0,4
1250,318,671,5,2,12
1251,173,720,5,4,5
1251,579,1505,4.97,29,36
1250,388,398,4.75,4,10
1252,211,334,5,1,4
1250,241,560,4.6,5,14
1251,348,587,4.2,5,12
1252,64,139,0,0,0
1250,265,270,4,2,6
1250,19,226,0,0,1
1250,133,178,5,1,3
1252,33,1491,5,4,59
1250,95,179,5,1,0
1244,27,140,0,0,3
1251,426,94,5,1,2
1250,223,184,5,2,0
1245,351,1722,5,12,22
1251,143,89,5,1,1
1253,61,10462,5,8,21
1252,37,107,5,1,0
1251,45,14536,5,5,12
1252,8,179,0,0,0
1252,30,491,0,0,7
1251,50,37,1,1,0
1248,213,825,4,1,6
1252,271,204,5,1,1
1251,77,15,0,0,0
1250,28,195,1,2,0
1252,261,468,5,3,11
1252,70,17,5,1,1
1254,264,16,0,0,0
1246,171,1019,5,3,7
1251,186,355,5,1,3
1253,342,382,3.67,3,8
1253,613,141,4.88,8,5
1253,54,242,5,2,1
1253,244,42,0,0,1
1250,261,141,5,2,0
1251,220,232,4.67,3,0
1246,292,1783,5,8,11
1253,21,113,5,1,1
1250,265,99,4,1,1
1246,65,1357,5,3,7
1245,403,3069,4.95,19,27
1246,165,745,5,8,15
1247,540,420,5,3,5
1245,370,636,4.86,7,12
1244,377,2656,5,7,20
1246,29,160,0,0,2
1249,452,1060,4.82,11,9
1247,223,4623,4.93,14,20
1248,68,386,4,1,2
1243,152,2041,4.27,11,16
1255,40,1077,5,6,19
1248,142,56,0,0,1
1250,341,367,3,2,0
1255,336,828,5,4,20
1255,243,326,5,1,3
1256,47,124,0,0,0
1255,198,142,5,2,0
1256,445,281,5,3,7
1256,189,52,5,2,0
1256,230,140,5,3,1
1256,26,83,0,0,0
1256,192,135,5,1,2
1256,236,137,0,0,3
1255,125,880,5,7,12
1256,204,92,5,1,1
1257,285,96,5,1,2
1255,375,201,0,0,1
1255,165,357,5,2,3
1256,35,43,0,0,0
1256,35,52,0,0,0
1257,236,115,0,0,3
1244,357,2788,5,15,34
1245,63,1988,4.75,4,14
1242,107,780,4.78,9,8
1242,82,909,5,2,7
1241,222,1389,5,9,9
1245,124,930,5,4,5
1245,84,492,0,0,0
1239,234,379,4.33,3,3
1244,105,1728,5,2,9
1248,174,164,3,4,2
1248,71,4041,5,9,2
1253,152,479,5,2,1
1243,457,5826,4.8,10,8
1248,207,469,5,2,4
1248,105,1349,3.5,2,2
1248,16,31,5,1,0
1247,212,1048,4.88,8,14
1248,391,415,2.6,10,0
1248,159,35,1,2,0
1247,432,3296,4.8,25,21
1248,271,187,5,1,0
1245,88,4155,4.4,5,2
1248,236,62,0,0,0
1242,550,4258,5,7,4
1035,30,1714,2,2,2
1093,46,1514,0,0,4
783,68,1620,0,0,0
835,24,6516,4.67,12,9
1045,461,329,0,0,0
784,80,721,0,0,0
938,78,696,3,2,3
1045,398,376,0,0,0
1077,35,548,4,2,1
961,61,3817,4.22,9,2
998,216,3374,4,4,5
881,30,682,0,0,0
1248,120,167,0,0,1
1241,126,13201,4.43,7,9
1248,57,135,1,1,1
1248,41,25,0,0,0
1154,46,1218,2.5,2,2
1247,82,761,5,1,1
1248,50,786,0,0,1
1248,584,6880,4.54,24,19
1249,118,388,3,2,2
1249,53,294,3,2,2
1248,5,78,1,1,0
1245,597,994,2.8,5,8
1252,593,107,0,0,1
1240,121,12237,5,6,14
1240,127,1243,0,0,0
1248,83,1854,5,1,5
1248,117,77,0,0,0
1253,127,281,4,4,1
1139,201,696,5,1,0
695,182,370,4.5,2,0
1101,60,35,3,2,1
1231,193,2094,5,1,0
791,58,28,3,1,1
760,445,8882,3.17,6,0
1248,312,2017,4.5,4,2
1235,203,69,1.36,33,4
1204,75,441,3,4,3
803,285,3579,4.75,80,60
1155,105,267,5,2,1
1100,43,146,0,0,0
1238,160,128967,4.53,45,8
1144,518,59,5,1,3
1171,335,21,0,0,0
1183,172,112,4,2,2
1013,121,310,3,5,6
1019,27,282,3.4,5,5
1127,67,143,5,2,2
1109,106,31,0,0,0
1248,367,520,3,2,0
1247,211,192,1,1,0
1122,258,8207,4.92,13,10
1247,39,610,5,2,1
1247,144,5102,5,7,0
1244,51,2729,5,7,6
1249,452,1159,5,2,7
1245,108,2776,3.83,6,7
1247,35,1846,2.2,10,4
1228,150,8715,0,0,63
1176,110,267,0,0,0
1242,40,865,4,1,2
1249,259,331,2.33,3,2
1078,281,1623,0,0,1
1079,443,2361,5,1,4
1078,267,2400,1,2,0
1078,301,733,0,0,0
1084,24,1304,0,0,0
1130,297,1076,2.5,2,0
1084,326,3011,5,1,4
1023,330,3029,1,1,4
1084,323,2282,5,1,3
1078,255,1506,1,1,1
772,354,11508,4.5,2,15
1230,314,674,0,0,0
1054,391,8164,4.33,6,23
776,336,33889,4.25,8,23
1078,250,1068,0,0,0
1078,276,959,0,0,1
1078,450,3657,4,1,4
1084,376,1340,0,0,0
1078,288,901,3,1,0
983,283,3272,4.33,3,8
832,424,23192,4.5,2,22
983,251,1850,3,3,3
824,267,16905,0,0,10
981,248,1449,3,1,0
955,296,2492,5,1,1
983,393,3232,0,0,2
983,213,3014,1,1,4
922,401,15978,3,3,5
726,257,13997,4.88,8,7
981,330,3990,3.5,2,5
930,341,1229,0,0,0
803,496,44723,4.62,13,26
991,422,1664,0,0,0
983,288,1529,1,1,0
888,251,15454,4,2,10
1194,289,2091,0,0,4
1022,330,3339,5,1,3
1208,471,54,0,0,0
1208,320,43,5,1,1
1208,263,99,0,0,0
1208,452,80,0,0,0
1208,459,118,0,0,0
1208,487,48,0,0,0
1201,311,253,0,0,1
1017,372,1064,5,1,5
1122,360,926,5,1,1
1208,421,46,0,0,0
1208,358,108,0,0,0
1150,340,100,0,0,0
1133,598,1586,5,1,0
1150,261,27,0,0,0
1252,287,21,0,0,0
832,300,28658,4.73,11,21
1048,245,724,5,1,0
1087,294,2155,0,0,10
1087,316,4876,0,0,10
1087,618,4250,4,1,12
1169,555,690,0,0,3
1084,297,1629,5,1,2
1095,423,1320,3,2,0
1093,379,1305,5,1,0
1024,464,4435,0,0,0
1087,148,722,0,0,0
1087,244,1259,0,0,2
1024,549,5187,0,0,6
980,253,2188,5,1,3
852,337,12267,4.2,5,3
1095,332,325,0,0,4
1022,400,2143,0,0,3
1023,310,1982,0,0,1
1026,250,7751,5,2,1
1023,450,1700,3,1,1
1024,546,4077,2,1,1
1022,426,3316,0,0,1
1023,370,3351,5,1,3
1029,232,4709,3.67,3,1
1023,438,3490,0,0,1
1028,236,2580,0,0,5
1023,127,588,0,0,0
1047,302,1485,0,0,0
1024,470,611,0,0,0
1028,328,2295,2.5,2,0
1022,301,1513,0,0,2
1127,483,907,5,2,3
1127,474,10732,3.33,6,2
1132,511,1426,4.5,4,2
1098,154,1422,5,1,2
1128,303,3480,5,1,1
1127,542,3552,5,3,2
1128,575,2355,4.64,11,2
1115,459,12667,4.31,13,25
1127,501,2333,5,4,8
1127,521,1614,5,1,2
1130,544,3624,4.78,9,9
1120,481,2777,4.67,3,2
1127,472,5242,4,5,0
735,243,65913,4.77,48,51
817,202,6010,4.86,7,3
760,238,16700,4.95,19,9
739,394,14304,4.86,7,3
732,324,21295,4.5,10,14
739,261,4980,5,5,1
960,265,906,5,1,2
739,236,3465,5,4,1
728,285,23492,4.93,14,14
817,310,10158,4.5,4,11
728,203,19354,4.62,16,11
738,303,10142,4.67,12,8
771,244,2225,5,4,0
1073,267,4058,3.8,5,1
646,271,23510,4.86,7,7
679,250,12970,5,12,13
817,239,3751,0,0,1
851,311,16562,4.75,4,16
1110,244,1377,4.5,2,3
336,556,71234,4.19,64,63
830,51,7833,5,4,0
819,69,3260,5,1,2
830,87,6721,3.2,5,1
802,21,22742,2.41,81,120
1127,522,1324,5,2,3
1166,588,324,0,0,0
1120,529,3810,4.36,11,8
1127,483,1325,3,1,1
1120,472,3094,5,8,4
1124,537,5682,4.6,10,5
983,499,35485,4.8,15,7
944,619,11606,4.95,39,12
1120,472,3340,4.5,6,4
1120,472,2906,4.57,7,5
1127,482,973,5,1,2
1127,523,1196,5,2,1
1127,483,1890,5,1,0
996,440,1615,5,5,3
1033,587,401,0,0,0
1048,562,12020,4.93,15,13
1121,497,1134,5,8,3
1134,496,4281,4.73,11,11
1115,519,26869,4.9,29,12
1124,598,3437,4.44,9,12
1124,545,2821,4.83,6,4
1127,522,1218,4,1,0
1127,523,983,5,2,0
1196,191,488,5,3,3
1203,253,370,5,2,3
1177,216,933,5,4,4
1176,204,944,5,5,4
1186,113,286,4,2,1
1186,43,258,1,1,0
1178,151,780,5,4,1
1194,223,412,5,4,0
1194,174,476,5,5,1
655,177,2050,4.5,8,1
1179,375,900,0,0,2
1145,229,4029,5,11,4
1175,71,1394,5,3,2
1195,180,257,5,1,1
1171,410,1417,5,7,2
1159,39,524,5,1,0
687,220,3616,4.78,18,11
1162,235,2557,4.71,14,5
1179,203,337,0,0,3
1077,232,310,4.25,4,7
1040,235,469,5,6,6
1074,65,332,5,2,4
1095,211,303,5,4,5
1128,258,380,3.86,7,7
1174,249,335,4.2,5,10
1128,173,165,5,2,1
968,194,2232,4.38,13,23
969,141,520,5,1,1
800,198,1278,2.86,7,5
833,28,1730,4.2,5,14
738,209,889,5,4,5
982,101,479,2.33,3,1
1009,213,8445,2.96,26,52
1172,248,1641,4.25,8,16
862,97,6747,4.91,22,11
915,28,191,5,1,1
981,466,8720,4.55,60,44
982,323,3532,4.69,36,40
980,231,2329,4.8,35,15
985,228,3151,4.79,33,26
964,296,2885,4.86,28,23
950,402,3129,4.57,30,14
961,322,3584,4.54,26,27
955,259,5341,4.63,46,24
932,263,8304,4.45,42,32
1113,381,16435,4.96,114,54
1111,276,15679,4.66,38,12
1110,58,1074,5,1,3
1076,245,3810,4.88,8,7
1111,16,20821,4.33,6,0
1113,365,2182,5,8,7
1110,288,2996,5,12,0
1109,404,1390,4,4,3
1111,149,7602,4.94,16,23
1109,464,10487,4.96,52,0
1114,261,4110,5,13,9
1113,348,1186,5,14,1
916,249,14373,4.96,27,14
1112,276,801,5,2,2
1140,81,115,5,1,1
1140,78,79,3,2,1
776,206,19334,4.69,39,28
1002,359,31599,3.61,69,40
822,209,1110,5,2,5
1011,269,733,5,1,0
642,71,1786,3.62,8,1
1101,38,5115,5,2,2
1222,101,541,5,3,1
1071,28,113,5,2,7
715,151,7322,4.78,9,47
833,30,6843,4.54,13,37
882,282,5510,0,0,0
734,259,27754,4.64,55,123
908,118,22560,4.78,32,100
479,405,26457,4.17,48,211
1040,199,2149,5,5,17
616,106,15929,4.69,49,101
870,182,482,2,1,3
561,297,1278,4.55,11,11
1139,600,2486,3.84,19,44
610,55,25247,4.56,54,108
693,136,9042,4.67,33,45
695,598,1499,3.5,8,15
521,31,2914,4,5,15
959,29,1310,4.67,3,6
739,10,22377,4.22,18,45
607,24,5134,4.71,24,27
650,88,2112,3.67,6,20
561,57,8835,4,22,17
517,42,4335,3.3,10,9
934,63,37346,4.59,32,88
952,92,1271,1,1,4
764,114,2092,3.89,19,12
621,60,39423,4.7,206,162
970,43,255,4,2,0
943,43,263,3.5,2,0
887,23,12207,4,4,17
932,114,790,0,0,0
1068,73,1421,0,0,0
724,36,2901,5,1,0
1004,260,754,0,0,0
1068,61,1839,3,2,1
919,38,3218,1,2,1
944,10,171,0,0,0
699,71,1088,0,0,0
724,44,16720,3,13,3
800,32,1394,0,0,0
787,111,1491,0,0,0
724,203,2642,1,1,4
726,28,2606,5,1,2
702,92,3235,3,2,3
746,18,50742,2.36,11,14
744,62,14881,3.12,8,8
751,133,773,5,2,2
1255,196,83,3,2,2
1108,53,2327,5,2,12
1144,159,13275,4.97,36,35
1254,177,22,0,0,0
1244,331,120,1,1,0
1177,168,700,5,6,1
1025,369,1286,5,5,6
1185,322,596,5,4,2
1205,306,435,4,4,3
1108,59,2382,5,8,12
1244,47,52,0,0,1
1255,406,111,5,1,16
1254,416,382,4.33,6,5
1254,179,367,4.5,2,3
1131,213,25098,4,12,37
1255,82,12625,4.85,212,247
913,53,55,5,1,1
1255,236,599,4.5,8,6
900,300,21120,4.75,28,20
1069,134,873,1.8,5,2
936,204,554,0,0,2
1068,295,188,3,3,12
1216,192,211,0,0,0
1162,299,6671,4.91,11,2
1056,329,18939,4.79,38,18
1126,279,3416,5,4,0
874,264,516,5,3,0
1069,10,33,5,2,2
969,509,914,4.2,5,2
1201,202,1165,5,9,9
1144,207,2599,5,9,16
1058,26,4457,4.37,19,47
909,234,5844,5,16,7
862,37,7102,4.65,31,22
1040,65,586,5,2,1
1040,39,1878,5,5,4
948,94,1084,4.33,6,9
596,130,34612,4.93,134,116
1184,606,11136,4.68,62,25
960,119,1638,4.1,10,5
1071,65,1771,5,5,12
876,62,682,5,1,0
1250,418,15,0,0,0
1241,118,54,0,0,1
1223,280,516,5,4,3
1246,331,46,0,0,0
1244,537,247,5,1,2
1246,81,43,0,0,0
1248,183,19,0,0,0
1241,240,879,4.5,12,26
1097,287,1185,5,4,3
1243,191,21,0,0,0
1248,73,14,0,0,1
1192,447,863,5,2,4
1254,103,31,0,0,0
1253,261,149,4.2,5,3
1253,254,111,5,1,0
1167,263,75,5,1,1
1238,40,230,2.62,13,3
1233,47,146,2.7,10,0
1237,54,193,1.91,11,2
1236,43,24,2.5,2,1
1248,57,17,0,0,0
1243,59,286,3.39,18,3
1232,60,1307,4.02,87,17
1237,53,67,2.25,4,1
1129,278,135120,4.95,1611,1315
1240,597,4564,5,10,0
1232,47,445,1.34,32,2
1235,60,160,2.62,13,2
1238,59,34,0,0,0
1236,60,92,3.75,8,5
1235,75,25,1,1,0
1235,63,130,3.47,17,2
1235,53,51,2.67,3,1
1232,58,2713,2.31,45,7
1237,300,35,1,1,0
1238,35,60,2,3,0
1240,67,45,1,2,0
1236,59,102,2.2,5,0
1238,54,64,1.83,6,1
1238,50,92,2,8,1
1233,60,190,3.78,9,3
1244,60,33,1,1,0
1252,43,38,2,2,0
1245,59,73,1.67,6,1
1251,39,14,0,0,0
1228,20,18885,3,22,1
1253,302,24,5,1,1
1249,60,38,2.6,5,1
1078,59,1330,0,0,1
968,58,2931,4.83,6,1
1118,264,62152,4.85,48,7
1241,60,80,2.5,8,2
1241,60,259,4.4,57,3
1228,20,28441,2.79,28,12
1237,47,119,1.33,6,0
1241,35,23,0,0,0
1237,60,216,3.31,13,7
1232,56,1408,2.71,34,3
1232,67,510,2.84,19,6
1237,22,179,2.44,9,0
1232,60,836,2.79,39,8
1234,58,114,2.5,6,1
1234,61,203,1.91,11,2
1244,59,16,0,0,0
1233,56,267,1.67,15,1
1244,60,14,0,0,0
1233,60,382,1.87,15,2
1235,58,145,2.38,13,3
1233,63,185,2.25,8,2
1232,101,113,2.67,3,1
1232,25,313,2,17,2
1233,60,541,3.23,53,24
1236,55,154,1.17,6,1
1233,59,387,2.38,24,2
859,120,1451,3.83,6,9
1233,211,237,2,17,8
1234,44,255,1,4,1
1237,21,106,1.33,6,1
1114,12,34,0,0,0
1237,63,22,1,1,0
1235,51,30,1,1,0
1233,60,103,2.2,10,1
1234,59,93,1.17,6,0
883,110,1941,4.2,5,9
1238,20,50,2.17,6,1
1233,59,254,3.11,9,1
1233,29,496,2.43,23,7
1233,24,45,1,1,0
1232,26,339,1.33,6,1
1232,21,1254,1.53,32,5
1233,55,192,1.8,10,1
1232,60,1230,1.83,18,1
1239,60,94,2.45,11,3
1238,57,162,1.25,4,2
1232,49,865,1.67,9,2
1232,19,95,1,1,0
1083,13,1961,5,1,1
1117,105,1326,4.75,4,2
1045,234,1232,5,1,6
1132,27,1527,4.8,10,29
658,86,4556,4.4,20,33
1131,78,749,5,2,1
808,120,702,4.25,4,2
1105,68,978,5,1,3
1163,75,419,5,1,3
1151,68,3102,4.67,6,11
1104,68,1725,4.83,6,4
1094,235,391,0,0,0
1087,68,5166,5,8,8
1079,67,3956,4.88,8,7
1099,68,2606,5,5,4
779,172,42114,4.26,61,46
1193,245,8158,4.92,144,114
1195,239,2849,4.86,14,20
1048,133,15763,4.78,60,67
